title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
投诉久事体育足球退票事宜,上海市体育局,2023-08-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=103B70EC9D844E8C96968790C01581EE,投诉久事体育足球退票事宜,2023-07-22,"本人反映,7月29日为申花，上港德比战役，该场比赛的出票时间为7月22日上午10点准点抢票，抢票当天由于用户暴增一度导致服务器瘫痪，原本该界面中超球票入口变成了足协杯入口，导致我在购票过程中误购了7月25日足协杯的球票，事后我第一时间致电久事客服4006889194，可是多次致电一致占线。本人认为,由于该公司购票系统的问题导致我购错票，并且我也第一时间致电客服。本人要求,将7月25日购错的3张票全额退还，希望有关部门能给予帮助，谢谢。",2023-08-15,上海市体育局,"信访事项处理意见书李斌同志：您反映的信访事项已受理。经研究，现答复如下：您反映7月22日上午10点准点抢申花海港德比战的票，因服务器瘫痪，原本该界面中超球票入口变成了足协杯入口，导致您购票过程中误购了7月25日足协杯的球票，后一直无法联系客服进行退票，要求帮助全额退款。经协调,商家已予以退票。特此告知。您可以登录http://www.gjxfj.gov.cn查询具体办理情况。上海市体育局2023年8月15日"
学校操场开放,上海市青浦区赵巷镇人民政府,2023-08-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=B2FC459C8DB74AB995DEC8123AD7DB28,学校操场开放,2023-07-11,我们是赵巷一群跑步爱好者，首先很感谢政府的一项重大民生工程-学校操场开放给附近居民锻炼身体，但在实际执行中，个别学校还是选择不开放，导致附近热爱锻炼的居民和学生无地可去，明明天天空置的操场无理由就是不开放，想了解一下青浦区的崧泽学校室外操场为啥不开放？感谢！,2023-08-15,上海市青浦区赵巷镇人民政府,许先生：您好！您来信反映的事项收悉。因崧泽学校暑假期间对教学大楼粉刷以及周边建筑进行维修施工，故前期未开放学校体育场地。经沟通协商，崧泽学校体育场地开放时间调整为每日17:30至20:30。感谢您对政府工作的理解与支持。特此告知。
携程消费者维权,上海市长宁区消费者权益保护委员会,2023-08-14,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C4C846CF64314A1DB3D4F47772B46E4B,携程消费者维权,2023-06-21,"本人反映, 本人于6月14日预定日本环球影城2大2小门票（订单编号：22843474591）和2张快速通券（订单编号：22843482260），订单生成后收到快速通券2张二维码凭证，发现4项中的3项被随机安排，有一项任天堂园区分配到20:00，随即联系客服表示此项时间安排的太晚了（闭园时间为当地21:00，还需要快速通有何用），并且订购界面未在明显位置有随机安排的提醒（见附件图片，也可以提供相关开始到订阅的视频未在醒目位置有随机安排的提示），同时表示我们其中一人为特殊儿童（如有需要可提供相关凭证但要保护好儿童的隐私），由于特殊性无法等候到这么晚进入，希望能够对特殊人群关怀，协调调整该项游玩时间。当天下午及6月15日、6月19日及6月21日电话回复我无法调整，日本环球影城官网都可以自行选择时间，而且我根据后续核实了解日本官网对残障人士及陪同人员有半价优惠政策，据消费者权益保护法第三章第十六条，经营者不得设定不贡品、不合理、的交易条件，不得强制交易。消费者在未使用的情况下，为什么不能退改，国家近几年一直呼吁大家关爱关怀残障人士，保障特殊人群的合法权益。如何关爱全中国的特殊人群，保障他们的有效权利。本人认为,应该按照中国的法律法规进行售卖，不可以以这种强行的方式欺压消费者，对待特殊人群应该更加人性化操作，关怀好特殊人群。本人要求,两个订单全部退款。",2023-08-14,上海市长宁区消费者权益保护委员会,冯**同志：    您反映的信访事项已受理。经研究，现答复如下：    您反映预订环球影城门票和快通券，发现有问题，要求退款。    经协调， 公司表示已解决。7月20日回访无问题。    感谢您对消费维权工作的关心、理解和支持。    上海市长宁区消费者权益保护委员会    2023年7月20日
霸王条款,上海市长宁区消费者权益保护委员会,2023-08-14,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=17E4F1D8664B41E9A6A7DAE5B43BDF10,霸王条款,2023-06-17,消费者在彩贝壳平台买了298元三次卡后，预约了一次6月25日的体验，现在实际6月17日，当我提出要换时间预约时客服找不到，经过多次问询找到了之后说换时间需要支付单次38-50元费用才可以，这个要求没有在购买298套餐前提醒，也没有在预约前重点通知。与平台协商无果，对方态度非常恶劣，认为理所应当付款，请重点关注这个问题我发现跟我一样的家长很多都在长期投诉中没有反馈结果，请重视，我会持续投诉至问题解决。,2023-08-14,上海市长宁区消费者权益保护委员会,葛**同志：    您反映的信访事项已受理。经研究，现答复如下：    您反映购买的彩贝壳平台次卡，条款设置有问题，您要求解决。    经协调，公司已经与您达成一致意见。7月13日与您核实无问题。    感谢您对消费维权工作的关心、理解和支持。    上海市长宁区消费者权益保护委员会    2023年7月13日
要求恢复银鑫大楼小区居民往东门外长宁支路的通道,上海市长宁区人民政府华阳路街道办事处,2023-08-14,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=54E870835A544B3AB9C767962B42DBDB,要求恢复银鑫大楼小区居民往东门外长宁支路的通道,2023-07-24,"本人反映,华阳街道长一居委会，关闭了银鑫大楼小区居民往东门外长宁支路的通道，这也是银鑫大楼小区的应急消防通道。本人认为,华阳街道，长一居委不能以任何理由，长期关闭银鑫大楼小区居民往东门外长宁支路的消防应急通道。本人要求,恢复银鑫大楼居民自小区东门自由通行长宁支路的权利。详细情况说明见附件，图片说明见附件1-4。",2023-08-14,上海市长宁区人民政府华阳路街道办事处,曹**，您好：    您反映的信访事项已受理。经研究，现答复如下：    经协调，华江、银鑫小区公共通道上的铁门（通向垃圾厢房侧）自2023年7月31日起恢复定时开放管理。    如不服本意见，您可自收到本处理意见之日起30日内向长宁区人民政府提出复查申请。如逾期不提出复查申请，本意见即为最终意见。    感谢您对华阳路街道工作的关心、理解和支持。    上海市长宁区人民政府华阳路街道办事处    2023年7月27日
建议13号线金运路站增开出入口,上海市嘉定区交通委员会,2023-08-14,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=8CCC1CDBA6584957BC6D62FEAD9D5D3A,建议13号线金运路站增开出入口,2023-07-14,本人反映，13号线开通十年有余，设有八座出入口却常年只开3个出入口，遇到极端天气如高温天，暴雨天，大冬天等每多走一步都是煎熬，本人希望解决困难。,2023-08-14,上海市嘉定区交通委员会,陈同志：您建议轨交13号线金运路站增加开放出入口的事项已收悉，现将相关情况告知如下：经向市级部门了解，上海轨交13号线金运路站3/4/5/6/7号口，车站为独立商业开发预留空间。因商业体未启动经营和装修，前期一直处于封闭状态。为进一步方便市民乘客，上海申通地铁集团有限公司积极推动地铁出入口应开尽开，于今年6月份正式启动整修工作，在满足出入口通道安全标准后，将正式对外开放。为便于您及时了解相关信息，您也可以直接拨打申通服务电话咨询，感谢您对我们工作的关心和支持。上海市嘉定区交通委员会2023年7月28日
关于莘庄以南地区增设新华书店的建议,上海报业集团,2023-08-14,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=E0A553B537594AC18BD731355026EA99,关于莘庄以南地区增设新华书店的建议,2023-07-04,"本人反映,闵行区只有两家新华书店，而且都在莘庄镇以北本人认为,应当在浦江地区与老闵行地区增开新华书店本人要求,市文化局和教育局与闵行区政府沟通，开设新华书店满足交通大学和华东师范大学以及广大高中生的需求",2023-08-14,上海报业集团,陈奕扬同志：您好！上海新华传媒连锁有限公司（以下简称“新华连锁”）接上级信访部门转来您建议闵行南部地区开设新华书店相关情况”的信访件（信访件编号：网[2023]000159971）后，新华连锁党政班子高度重视，并报以会心一笑——因为我们正在与闵行区南滨江集团商洽在“国际人才会客厅”园区内开设“新华书店城市书房”，该项目谈成后，不仅能为落户闵行的国际科技人才服务，也将能体现您期望的满足交通大学、华东师范大学以及周边中学生阅读需求。现就上海新华书店有关情况进一步介绍如下：新华书店作为城市公共文化服务体系的重要承载地和主渠道，正在和社会各界共同推动、编就一张书香上海、全民阅读的文化网络。2年前，全市共有新华书店80家，但当时的新华书店品牌形象、供应图书品种等比较单一。仅仅2年时间，上海新华连锁旗下除了拥有新华书店、上海书城等早已家喻户晓的书店品牌外，已延伸出众多子品牌。近年来持续打造了全新的1925书局（陈云同志入党和工作过的地方）、1927·鲁迅与内山纪念书局（在原内山书店旧址上恢复并扩建）、逆光226（国内第一家针对残障人士的非视觉阅读空间）、江南书局、南村映雪等一系列书店品牌。我们投资1.5亿元重新改建的上海最大的实体书店——上海书城福州路店，也即将于今年秋天重磅回归。同时，新华书店积极打造城市书房品牌，探索社区书店模式，与链家、徐汇区图书馆、上海民宗·思源读书会等合作共建的240余家“新华书店·城市书房”，加上公司旗下现有的54家实体店，总量已接近300家门店。这个数量已远超新华书店在上海实体书店中一家独大时期的最大值。由此可见，新华连锁正全方位致力于推动实体书店的转型升级，不断擦亮新华书店这一“金字招牌”。上海新华全力打造的以“临港”“数字”“科技”三个关键词集于一身的临港科技智慧图书馆项目，也已建成开放。未来，更将以临港科技智慧图书馆为起点，发展数字图书馆服务生态圈，辐射本地企业、高校及社区。当前，人们的阅读习惯已发生巨大改变，全国80%的图书采购量已从线下转到线上。而上海新华线下实体店数量不但没有减少，更在大力发展线上服务新模式。近年来，新华连锁通过线上营销、网络直播等形式，在网络空间努力满足市民读者和学生的购书学习需求，将地面店销售向网上书店持续引流。截至2022年底，新华连锁以“新华一城书集”官网为核心，已在“天猫”“京东”“有赞”“拼多多”等近10个网上平台开设旗舰店或提供图书销售服务，更有近30家门店上线“饿了么”“美团”开展图书外卖服务，线上流量不断增长，取得了良好的效果。同时，新华连锁始终以高度的政治站位、牢固的政治意识，发挥主渠道、主阵地优势，做强做优主题图书发行工作。《习近平谈治国理政》系列、《习近平在上海》等重点主题图书在上海地区占据了70%的市场发行量，以实际行动保障广大党员干部和群众的学习需求，营造出浓厚的学习氛围。最后，感谢您对于新华书店发展的关注。未来，新华连锁将进一步履行社会服务功能，在巩固先进文化传播阵地、促进文化产业发展和文化市场繁荣、推动全民阅读、建设书香社会等方面积极持续地发挥重要作用。特此回复。上海新华传媒连锁有限公司2023年7月6日
讲好上海故事，传播上海历史文化，提升软实力,中共上海市委对外宣传办公室,2023-08-14,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=43BD34EB73584C57BA0FD42C9F33AC2E,讲好上海故事，传播上海历史文化，提升软实力,2023-07-26,本人反映，习近平总书记在首届进博会上指出：“上海背靠长江水，面向太平洋，长期领中国开放风气之先。上海之所以发展得这么好，同其开放品格、开放优势、开放作为紧密相连。”开放、创新、包容是上海最鲜明的品格。上海从1843年开埠后就成为中国最大的港口，并拥有了内河、长江、沿海和外洋四大航运系统，逐渐发展成为远东第一城。改革开放以后，上海再次走到中国对外开放的前列，成为全国改革开放排头兵，创新发展先行者。今年恰值上海开埠 180 周年之际，讲好上海故事，传播中国声音，将是提升这座城市软实力、展现中国文化自信的有效手段。上海社会科学院历史研究所、教育部基地都市文化研究中心、《上海市社会主义学院学报》编辑部、上海大学江南文化研究中心（筹）上海江南书院已与2023年6月9日正式开讲“讲好上海故事”，每周一篇，现已在学习强国上海平台，新华网发布5篇故事，得到了很好的社会反响。本人认为，应进一步加强“讲好上海故事”宣传，传播上海历史文化。本人要求，希望能在上海发布、解放日报、文汇报、新民晚报等媒体平台发布上海故事，让更多的市民了解上海历史文化故事。,2023-08-14,中共上海市委对外宣传办公室,简复告知书羊国荣同志：您好！您于2023年7月26日信访反映的事项收悉。感谢您对于讲好上海故事，传播上海历史文化工作的关心。长期以来，我市主要媒体及政务新媒体深入贯彻落实《中共上海市委关于厚植城市精神彰显城市品格全面提升上海城市软实力的意见》，持续做好以“红色文化、海派文化、江南文化”为核心的“海纳百川、追求卓越、开明睿智、大气谦和”城市精神和“开放、创新、包容”城市品格与宣传。上海各媒体单位也结合自身定位，推出一大批精品报道。上观新闻深挖上海历史文脉，围绕上海地情工作者是如何让大部头志书走下书架、“活”起来以及金山举办首届史地人文研讨会暨成果首发式等活动，报道上海江南书院院长熊月之对城市品格的思考与探索，认为每座城市都有独特的品格，任何对于城市品格的描述、提炼与研究，都要植根于城市历史，体现城市现实，引领城市未来发展。澎湃新闻在上博70周年之际，推出“爱上博物馆”专题，专访上海江南书院院长熊月之，讲述“博物馆与大都市”“博物馆与都市人”的故事，上海举办的很多博物馆展览，都是上海城市品格的体现。上海发布结合自身定位和受众需求，先后开设了《记忆》《建筑可阅读》《上海美食》《二十四节气》《走进长三角》等一系列品牌栏目，讲好上海历史文化故事，受到网友欢迎和好评。上海发布微信“我爱上海”菜单栏，集中展示《上海概览》《沪语童谣》《上海园林之美》等内容，为想要了解上海历史文化的网友提供便捷查询渠道。在脸书、推特等海外主流社交媒体平台，海外网友可通过ShanghaiLet’smeet上海官方海外英文账号开设的《上海非遗》《上海今昔变迁》《上海文艺》等特色专栏，感受上海城市文化的魅力。下一阶段，我市各媒体及上海发布等政务新媒体将进一步把上海故事作为宣传重点，“讲好上海故事”系列也将作为重要参考线索，结合自身定位、受众需求和平台特性，更好发掘利用上海丰富文化资源，推出更多精品力作，讲好上海历史文化故事。再次感谢您对我们工作的关心，也欢迎您多提宝贵意见建议。特此告知。中共上海市委对外宣传办公室2023年8月14日
烦请解决公寓楼道违章搭建问题。,上海市黄浦区城市管理行政执法局,2023-08-14,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0B3F30E685164410A3F2D0638B88AE0C,烦请解决公寓楼道违章搭建问题。,2023-07-25,"本人反映南车站路某公寓1号楼内存在违章搭建侵占公共楼道以及公共水表房现象，涉及多个楼层，经向物业反映，物业表示已向城管执法部门反映，同时居民也于6月12日致电半淞园街道城管电话（53022592），接线人员表示需要处理完一家违章搭建后再处理另一家，无法同时处理。但过去1个多月了，并无任何动作。本人认为,该侵占楼道行为对于居民楼的安全造成隐患，半淞园路街道综合行政执法队接到投诉后处理消极，无实质行动。本人要求,半淞园路街道综合行政执法队根据相关法律法规内容，按章办事，解决上述问题。",2023-08-14,上海市黄浦区城市管理行政执法局,朱某某同志：您好！您于2023年07月25日信访反映的事项收悉。根据沪府规〔2021〕10号《上海市人民政府关于印发的通知》，我局已将您反映的事项转送给黄浦区半淞园路街道办事处处理。同时，我局已询问半淞园路街道城管中队相关处理情况，得知街道已于7月13日开具了《责令限期拆除违法建筑决定书》，后续街道将继续按流程处理，您可与半淞园路街道联系获取最新处理进展。特此告知。上海市黄浦区城市管理行政执法局2023年7月26日
投诉静安房管局,上海市静安区住房保障和房屋管理局,2023-08-14,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=E9E0E37C92014FA5962FA09C3CB61060,投诉静安房管局,2023-08-07,反映居住的小区每天车辆停满，道路被占，物业公司每天大量引入社会车辆停放，造成消防通道被占用，致使小区存在安全隐患。,2023-08-14,上海市静安区住房保障和房屋管理局,上海市静安区住房保障和房屋管理局信访答复意见书居民：您反映的编号为网[2023]000190641的信访事项，我单位已处理完毕。您反映：居住的小区每天车辆停满，道路被占，物业公司每天大量引入社会车辆停放，造成消防通道被占用，致使小区存在安全隐患。我局现做如下答复：经向彭浦新村街道了解，保平小区建设年限较早，地面规划的停车位无法完全满足目前小区内包月车辆的停车需求，小区停车情况较为紧张，有时会出现居民把车辆停放在消防通道的情况。我局督促彭浦新村街道加强对上海北安物业管理有限公司的工作指导，对小区车辆停放占用消防通道的情况加大巡查力度，一经发现，立即通知车主挪车。同时，为杜绝停车乱象，规范小区停车秩序，保平居委会、北安物业按照2016年3月小区制定的《保平小区车辆管理办法》，在本月对小区停放车辆进行一次全面的排查、梳理，确保小区包月车辆户口簿、产权证、行驶证三证合一。静安区住房保障和房屋管理局2023年8月14日
