title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
非机动车乱停放,上海市杨浦区人民政府长海路街道办事处,2023-12-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=1B7B8F5CD48D42DC8C2E5E6D209FCBA2,非机动车乱停放,2023-11-15,中原城市广场门口很多外卖小哥非机动车乱停放，影响交通。,2023-12-01,上海市杨浦区人民政府长海路街道办事处,"唐同志：您反映的信访事项已受理。经调查，现答复如下：您反映中原城市广场门口很多外卖小哥非机动车乱停放，您认为影响交通,希望处理。经了解，街道管理办工作人员到该区域巡查，发现情况属实。已派人规整该区域的非机动车，并处理完毕。后期将加大对该区域的管理力度。感谢您对我们工作的理解支持。上海市杨浦区长海路街道办事处2023年11月20日"
垃圾桶没有及时清理,上海市杨浦区人民政府控江路街道办事处,2023-12-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=FD817E1D108D47878046F79DAED56DED,垃圾桶没有及时清理,2023-11-14,凤南一村小区堆放的垃圾桶没有及时清理，泡沫盒子堆积影响美观，希望及时清理。,2023-12-01,上海市杨浦区人民政府控江路街道办事处,陈同志：您反映的信访事项已受理。经研究，现答复如下：经查，您反映的情况属实。2023年11月16日街道管理办会同小区物业对小区垃圾桶进行了清理，并加强巡逻力度。感谢您对我们工作的理解支持。上海市杨浦区人民政府控江路街道办事处2023年11月20日
建议将庄行新苑小区内的树枝修剪一下,上海市奉贤区庄行镇人民政府,2023-12-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=9C0F88E8710140C0874F9E657FD74CAB,建议将庄行新苑小区内的树枝修剪一下,2023-11-27,"本人反映,庄行新苑小区内靠近河边的树枝有点长。本人认为, 有时候散步会碰到。本人建议,树枝要稍微修剪一下。",2023-12-01,上海市奉贤区庄行镇人民政府,许同志：您好！经庄行镇新苑居委实地勘察，小区内河边确实存在部分树的树枝过长的情况，目前新苑居委已联系绿化养护工作人员，安排在本周四开始对小区内的树木进行修剪，确保居民能有一个舒适的居住环境。感谢您对政府工作的理解和支持。
人民塘路周边路口道路不平,上海市奉贤区海湾旅游区管理委员会,2023-12-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=4C1108DDD04B43519C3704C02EC3DFB9,人民塘路周边路口道路不平,2023-11-20,"本人反映,人民塘路周边路口道路不平。本人认为,会造成通行不便。本人建议,管理部门协调修复道路。",2023-12-01,上海市奉贤区海湾旅游区管理委员会,孙同志：您好！经查，人民塘路周边路口道路不平，是由于长期大型卡车运输重量物品积压而导致路面损坏，我办已及时与规划部门联系，对您所反映的情况进行现场勘察。目前，规划部门已将路面修复完成。感谢您对党和政府工作的关心、理解和支持。
建议金海街道增加市民运动场所,上海市奉贤区金海街道办事处,2023-12-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=566A26A057994B6184FAFE8F67CD0486,建议金海街道增加市民运动场所,2023-11-16,本人反映，金海街道缺少市民运动场所。本人认为，更多的运动场所可以提升市民的身体素质，让居民在闲暇之余有个好的休闲娱乐去处。本人建议，借助社会资源建设更多场地，并整合校区资源，共享体育空间。,2023-12-01,上海市奉贤区金海街道办事处,殷同志：您好！经了解，金海街道已将恒贤小学、上外附小、崇实中学等校区作为体育锻炼场所提供给周边居民使用，促进全民运动。感谢您对党和政府工作的关心、理解和支持。
恢复入户大堂及南门,上海市静安区规划和自然资源局,2023-12-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=57C8A4D32786488FB8EB84ECF277A0F4,恢复入户大堂及南门,2023-10-23,本人反映，仁恒静安世纪小区于2020年10月售罄，此前公示规划及开发商公众号均显示本小区配备高档入户迎宾大堂，人车分离。但开发商于2021年9月在没有通知业主情况下，擅自变更规划，用一堵围墙将迎宾大堂围起来，大堂用于堆放杂物，导致业主只能从车行出入口两边出入，存在极大安全隐患。认为开发商擅自修改规划，要求督促开发商立即落实整改入户大堂和南门的方案，维护业主利益。,2023-12-01,上海市静安区规划和自然资源局,居民同志：您好！您反映的事项收悉。经研究，现答复如下：经核实，我局于2021年9月3日根据上海**房地产开发有限公司的申请，依法核发了市北高新技术服务园区N070501单元18-03地块（璟安悦庭）围墙部分《建设工程规划许可证》，并于2022年9月7日核发该项目的《竣工规划资源验收合格证》。接到信访反映后，我局于2023年10月31日前往现场。经复核，该项目西侧出入口围墙部分的现状符合核发的《建设工程规划许可证》和《竣工规划资源验收合格证》要求。感谢您对规划资源工作的关心、理解和支持。
建议整治一下电瓶车乱停现象,上海市奉贤区庄行镇人民政府,2023-12-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=2BFFC3E2CC0448299E04C465B3BBF3DD,建议整治一下电瓶车乱停现象,2023-11-27,"本人反映,庄行镇庄行卫生院对面总有电瓶车乱停。本人认为,严重影响了居民的正常通行。本人建议,整治一下电瓶车乱停现象。",2023-12-01,上海市奉贤区庄行镇人民政府,陆同志：您好！经庄行镇综合行政执法队现场勘察，该处停放车辆是前往庄行卫生院看病的居民，目前由于庄行卫生院非机动车停放点正在改建，故暂不能停车。现已联系城建中心在庄行卫生院对面划置非机动车临时停放点，确保居民安全出行。感谢您对政府工作的理解和支持。
房屋存在裂隙，希望能进行修缮,上海市静安区建设和管理委员会,2023-12-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=62D554FB1EFA46559C26C2DA22F862B1,房屋存在裂隙，希望能进行修缮,2023-09-02,2栋楼 房子出现裂缝，倾斜，物业修修补补，目前还是存在部分裂隙。之前使用的表面钢筋没有太多的作用，希望能够进行进一步的维修，避免房屋变成危房。,2023-12-01,上海市静安区建设和管理委员会,居民同志：您好！您来信反映的信访事项已受理。现答复如下：经核实，房管局已对该区域房屋完成了最新的一次房屋安全检测。根据房屋检测报告和专家评审的意见，经过维修后，房屋满足安全规范的要求，可以继续使用。关于该处房屋的维修方案已与您进行沟通，我委会同街道继续督促地铁方尽快进场施工。感谢您对我委工作的关心、理解和支持。
遛狗不牵狗绳,上海市杨浦区人民政府新江湾城街道办事处,2023-12-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=9286FE4027214EA59EDD54D54FD806A0,遛狗不牵狗绳,2023-11-20,新江湾城公园附近经常有人遛狗不牵狗绳，小朋友容易吓到，希望处理。,2023-12-01,上海市杨浦区人民政府新江湾城街道办事处,陈同志：您反映的信访事项已受理。经研究，现答复如下：收件后，街道立即联系协调相关单位，建议公园管理方加强宣传，提倡文明遛狗。目前，新江湾城公园门口醒目位置已张贴相关宣传海报。同时，街道已安排社区志愿者加强路面巡视，如果发现不牵狗绳的人将及时进行劝阻。感谢您对我们工作的理解支持。上海市杨浦区人民政府新江湾城街道办事处2023年11月20日
请求更新升级降噪设施,上海市静安区建设和管理委员会,2023-12-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=2BDD25D20AF74100B66A36A544878D1F,请求更新升级降噪设施,2023-10-09,本人反映，轻轨采用钢架支撑结构，并非使用钢筋混凝土结构。认为轻轨进出车站过程中，加速行驶，与钢架轻轨存在严重的撞击噪音。要求及时更新升级此段轻轨，添加相应的隔音设施，并且地铁进出站时降低速度匀速行驶，减轻由此带来的噪音污染。,2023-12-01,上海市静安区建设和管理委员会,居民同志：您好！您来信反映的信访事项本机关已受理。现答复如下：经了解，该处车站正在进行轨道设施设备大修更新改造项目，包括钢轨换铺、扣件更换、轨道更换和接头冷冻打磨以及对车辆、道床和轨道进行养护、打磨、涂油脂等工作，以减少列车运营时产生的噪音。感谢您对党和政府工作的关心、理解和支持。
