title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
建筑垃圾乱堆放,上海市长宁区新泾镇人民政府,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=EB81274201F14D558E621ED070B56EFC,建筑垃圾乱堆放,2023-10-26,"本人反映,新泾北苑19号楼建筑垃圾乱堆放本人认为,请堆放相应的地方本人要求,立即处理掉",2023-11-01,上海市长宁区新泾镇人民政府,祝**同志：    您反映的信访事项已受理。经研究，现答复如下：    小区物业已将堆放不规范的建筑垃圾移至指定的堆放点。同时，物业对目前正在装修的户号进行了上门告知，要求装修人员将建筑垃圾堆放到指定地点，如再次发现乱堆放的情况将进行处罚。    上海市长宁区新泾镇人民政府
大树修剪,上海市长宁区新泾镇人民政府,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C1450C63516B45AFAF7B3913830534FF,大树修剪,2023-10-26,"本人反映,淞虹路685弄小区亲水平台附近的水杉树太高本人认为,需要适当修剪本人要求,相关部门给予帮助",2023-11-01,上海市长宁区新泾镇人民政府,盛**同志：    您反映的信访事项已受理。经研究，现答复如下：    物业已于10月30日上午对小区内的水杉树进行了修剪，您来信反映的问题已经得到解决。    上海市长宁区新泾镇人民政府
飞线充电,上海市长宁区新泾镇人民政府,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=ABF37B9D62204B57803DDA84D44D4A95,飞线充电,2023-10-26,本人反映，小区存在飞线充电现象严重。本人认为，飞线充电是老旧小区的顽疾，需从疏堵两方面解决。本人要求，多部门协同作战，开展综合整治。,2023-11-01,上海市长宁区新泾镇人民政府,张**同志：    您反映的信访事项已受理。经研究，现答复如下：    社区民警、居委、物业已联合上门整治，并开展安全教育宣传工作，严禁居民飞线充电。同时，要求物业已加强巡查监管，一旦发现违规充电的情况，将及时处置。    上海市长宁区新泾镇人民政府
关于产假时间的建议,上海市人力资源和社会保障局,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=9B50F4AA6D6D4D658D16AD989138E8CE,关于产假时间的建议,2023-10-26,上海目前产假为158天，遇上难产或剖腹产多加15天，本人认为这个天数较短，希望可以增加产假时间，至少可以覆盖6个月时间。,2023-11-01,上海市人力资源和社会保障局,查同志：    您好！来信已收悉，现答复如下：    根据《女职工劳动保护规定》第七条规定，女职工生育享受98天产假，其中产前可以休假15天；难产的，增加产假15天；生育多胞胎的，每多生育1个婴儿，增加产假15天。根据《上海市计划生育奖励与补助若干规定》第二条规定，符合法律法规规定生育的夫妻，女方除享受国家规定的产假外，还可以再享受生育假60天，男方享受配偶陪产假10天。生育假一般应当与产假合并连续使用，享受产假同等待遇。配偶陪产假应当在产妇产假期间连续使用，按照本人正常出勤应得的工资发给。增加的婚假、生育假、配偶陪产假，遇法定节假日顺延。    您的建议我们将会同有关部门在今后的工作中予以参考。感谢您对我中心工作的关心、理解和支持！    此复。
要求携程全额退款,上海市长宁区文化和旅游局,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=22CD85ADFCDA4D59AB071073CEA2B020,要求携程全额退款,2023-09-11,"本人反映,关于我携程订单号:26495122523酒店因台风原因无法入住，应给予全额退款。本人要求,请市长告知相关部门负责人，请尽快处理，谢谢！",2023-11-01,上海市长宁区文化和旅游局,刘**，您好：    您的信访事项网[2023]000223238收悉，您反映在携程预定酒店事宜，希望协助解决。现答复如下：    区文旅局于10月13日联系携程核实相关情况，经核实：根据您提供的订单号查询，该订单的购买人并非您本人。后经携程与该订单的预订人联系协商，目前双方已达成一致意见，您来信反映的订单问题已解决。    感谢您对我局工作的理解、关心与支持。    上海市长宁区文化和旅游局
关于茅台路830弄天申综合小区改造的建议,上海市长宁区人民政府仙霞新村街道办事处,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=AF8C7E4AAA054399B1824EAB81BD83AD,关于茅台路830弄天申综合小区改造的建议,2023-09-22,茅台路830弄天申综合小区，作为长宁区内的早期商品房，虽然有商品房的身份，但也正因如此，小区未能享受到区政府的政策倾斜，24年的小区，目前基础设施老化严重。小区治理与更新瘫痪，在长宁区加装电梯的浪潮中，也成为了被忘记的异类。恳请区政府重视本小区居民对美好生活的诉求，协助推进小区的整体升级改造！,2023-11-01,上海市长宁区人民政府仙霞新村街道办事处,张**，您好：    您所提的建议本机关已受理。经研究，现答复如下：    您建议区政府重视小区居民对美好生活的诉求，协助推进天申小区的整体升级改造。    经了解，您反映的天申综合小区为商品房小区，根据区房管局关于精品小区申报的相关规定，目前商品房小区暂不纳入精品小区建设范围，请您谅解，后续街道将持续跟进关注。针对目前您小区部分设施老旧的问题，小区业委会可自筹资金对其进行更换，优先保障居民正常生活需求。    感谢您对社区工作的关心、理解和支持。    上海市长宁区人民政府仙霞新村街道办事处    2023年10月25日
老沪闵路中环到华建幼儿园路段维修改造建议,上海市徐汇区建设和管理委员会,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=52BF281466FE44A9A9CF98B2F7828962,老沪闵路中环到华建幼儿园路段维修改造建议,2023-09-04,"老沪闵路中环到华建幼儿园路段属于徐汇和闵行边界地带，这条路主要问题是道路狭窄 、道路没有车道线、机动车和电动车没有围栏也没有车道线、水泥道路不平、附近有许多工地大型施工车辆非常多。华建幼儿园刚好位于这条路路口,每天接送幼儿园的电动车私家车众多，上述道路道路狭窄加上没有分道线，导致容易堵车给来往接送幼儿园的电瓶车及其它非机动车带来安全隐患。建议：1、重新铺设柏油路并加宽。2、化道路分割线，机动车和非机动车分割线。3、每天上学和放学时间派交警在道路智慧交通。4、可以取消老沪闵路斜的路段。5、设立接送幼儿停车区域。",2023-11-01,上海市徐汇区建设和管理委员会,金*同志：您反映的信访事项本机关已受理。经研究，现答复如下：您反映老沪闵路中环到华建幼儿园路段拓宽的信访件已收悉。本机关认为，该段老沪闵路(朱梅路-景洪路)确实存在道路狭窄、道路没有车道线、容易堵车存在安全隐患等问题，作为一条区区对接道路，已与闵行区在年初就启动该段道路拓宽及架空线入地的研究工作，现两区正在加紧与市相关部门沟通，商定方案、完善相关流程后，再行着手项目实施。感谢您对我委工作的关心、理解和支持。上海市徐汇区建设和管理委员会2023年10月27日
淞虹路1005弄,上海市长宁区新泾镇人民政府,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=2C7868F680454407967A7CFF494FA1CD,淞虹路1005弄,2023-10-26,本人反映，淞虹路1005弄38号底层防盗门损坏，报修多时无人维修。本人要求，尽快修理。,2023-11-01,上海市长宁区新泾镇人民政府,王**同志：    您反映的信访事项已受理。经研究，现答复如下：    您反映淞虹路1005弄38号底层防盗门损坏，要求尽快维修。    经了解，收到您的来信后，物业已于当日上门对损坏的防盗门进行了维修，现已修复。    上海市长宁区新泾镇人民政府    2023年10月30日
携程投诉,上海市长宁区文化和旅游局,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=BBD0BE3F13C641E4BD372B4F38C748E0,携程投诉,2023-09-24,"本人反映, 我在携程购买了2023年7月27日JL319东京至福冈航班，UO639福冈至香港的中转机票。因为天气原因，飞机晚点二小时，16:45（东京时间）才停靠离机。下一段航班17:00（东京时间）停止检票。中转不在同一个航站楼，不是同一家航空公司承运，前一个航班晚点，根本无法赶上下一个航班。导致的结果就是既回不了香港，也无法返回东京。携程这个票不合理在：第一：二个航班间隔时间（准点的情况下）只有2小时15分钟，国际航班是要提前三小时到达的。就这一条携程的票务做的既不专业，也完全不替乘客有半点考虑。第二：如果第一段航班晚点，第二段航班无法赶上时，而携程设计的第二段航程是无法退改签的。这样的票务组合，出现第一段航班晚点，结果就是乘客的机票完全作废。从我的这次切身体会，由于携程专业知识缺乏，造成乘客经济和精神的伤害，携程拒绝承担任何责任。",2023-11-01,上海市长宁区文化和旅游局,李**，您好：    您的信访事项网[2023]000236661收悉，您反映在携程预定机票，因中转事宜，希望协助解决。现答复如下：    我局收到您的来信后，立即联系携程了解相关情况并协调相关解决方案，同时要求携程以事实为依据积极与您沟通，妥善处理。10月27日11：58分，我局工作人员与您联系核实确认，您与携程就该问题已达成一致，由携程公司退回损失，此信访事项已解决。    感谢您对我局工作的理解、关心与支持。    上海市长宁区文化和旅游局
金菊小区垃圾房问题,上海市长宁区新泾镇人民政府,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=AC7051DAA8354D6391A60857F0C34FEE,金菊小区垃圾房问题,2023-10-26,本人反映，金菊小区垃圾房门口干垃圾满溢，要求物业整改。,2023-11-01,上海市长宁区新泾镇人民政府,殷**同志：    您反映的信访事项已受理。经研究，现答复如下：    您反映金菊小区垃圾房门口干垃圾满溢，要求整改。    经镇相关主管部门协调小区物业，物业已清除了部分垃圾，剩余部分大件垃圾已联系相关单位进行清运，待全部清除完毕后，物业将对该区域开展一次消杀工作。镇相关部门已要求物业加大对垃圾厢房周边区域的监管和清洁力度，做好垃圾厢房的保洁工作。    上海市长宁区新泾镇人民政府
天山星城建筑垃圾清运太慢,上海市长宁区新泾镇人民政府,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=59528A9DF5CD4FAE87813247CFD5EAAD,天山星城建筑垃圾清运太慢,2023-10-26,本人反映，天山星城小区建筑垃圾清运速度太慢。本人认为，影响小区环境和美观。本人要求，及时处理。,2023-11-01,上海市长宁区新泾镇人民政府,陶**同志：    您反映的信访事项已受理。经研究，现答复如下：    经了解，您来信反映的建筑垃圾目前已清理。同时，物业将加强对建筑垃圾的监管，一旦发现建筑垃圾形成堆积，将会第一时间联系清运单位上门清运。    上海市长宁区新泾镇人民政府
楼道垃圾堆放无法解决,上海市虹口区人民政府嘉兴路街道办事处,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=732DF96C5C144811B2E0957747CD0ABD,楼道垃圾堆放无法解决,2023-10-08,"本人反映,飞虹路257弄1号楼推放外面捡的纸盒垃圾，经街道、居委、公安与1号楼楼组长谈话，无改善、屡教不改。",2023-11-01,上海市虹口区人民政府嘉兴路街道办事处,朱同志：你反映的信访事项已受理，现就调查处置情况答复如下：经查，飞虹路237弄小区无保洁、保安，日常管理由属地的宝元居委会负责。收件后，经联系、协调，居委结合文明创建、楼道整治等工作，对涉及楼道乱堆物、环境差等问题进行现场核实、即知即改，通过之后的复查、暗访，没有发现回潮，保持整改成效。在此，也感谢你对我街道社区工作的关心与提出的意见。上海市虹口区人民政府嘉兴路街道办事处2023年10月30日
美丽家园改造问题,上海市虹口区人民政府嘉兴路街道办事处,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=68162ADBF5E44A069E59888C4425B6BD,美丽家园改造问题,2023-09-22,"本人反映,本大楼原来公共阳台是敞开式的，这次美丽家园要把阳台封起来，本人认为,原本每户居民的油烟机、燃气热水器废气都是排放在墙体内的公共管道，后来由于安全要求，规定废气必须排至室外，其实这个室外就是居民的公共走道，公共走道上有废气排放，更应该保持公共走道上的空气流通，如果公共阳台封起来，就会影响到公共走道的空气流通。本人要求,以居民健康为宗旨，以居民楼的实际情况出发，这个阳台不能封。",2023-11-01,上海市虹口区人民政府嘉兴路街道办事处,陈同志：你反映的信访事项已受理，现就调查处置情况答复如下：对你反映的情况，街道积极搭建平台、进行协调，施工单位充分听取居民意见，考虑日常生活实际，决定优化工程方案，保持阳台的开放状态；同时，街道城建中心（原房管办）等科室、条线对施工方加强沟通、对话，要求和督促其采取措施、文明施工、避免扰民，以及敦促其加强与属地通州居委会、广大居民群众的交流，施工方表示接受并采取了一些举措，施工管理较此前有所改进。在此，感谢你对社工工作、小区实事的关注与提出的宝贵意见建议，后续也希望继续得到广大居民的理解与支持。上海市虹口区人民政府嘉兴路街道办事处2023年10月30日
曹安公路安边路地块建设项目,上海市嘉定区规划和自然资源局,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=39ABB600A6E44DEC8A376298A47676C4,曹安公路安边路地块建设项目,2023-10-09,本人反映，曹安公路安边路路口施工项目要建高层，所有楼栋间距和退届都压住相关规定的下限值，会影响小区现有楼栋照明等。且该项目经常半夜偷进大型设备及车辆，轰鸣扰民。本人要求，项目暂停施工，向一墙之隔的本小区居民解释建设前后的日照对比，对现有楼栋的结构安全影响，经论证对日照影响为零，无结构安全隐患后再施工。,2023-11-01,上海市嘉定区规划和自然资源局,李同志：您反映的信访事项本机关已受理。经研究，现答复如下：1、关于规划调整及设计方案公示经查，该项目规划调整阶段我局于2023年5月19日--2023年6月17日在规划资源局网站及现场进行了公示，设计方案阶段我局于2023年9月8日--2023年9月17日在规划资源局网站、真新街道办事处、真新街道铜川社区居民委员会及现场进行了公示。2、关于间距及日照经核，现公示的建筑设计方案中5#楼高度为40米（为高层建筑），与北侧住宅的间距为30米，根据《上海市城市规划管理技术规定》第二十七条第（二）项：1、高层居住建筑与其北侧多、低层居住建筑的间距不小于高层建筑高度的0.5倍，且其最小值浦西内环线以内地区为24米，其他地区为30米。6#楼高度为23.3米（为多层建筑），于北侧住宅的间距为30米，根据《上海市城市规划管理技术规定》第二十三条第（一）项：1、朝向为南北向的〔指正南北向和南偏东（西）45度以内（含45度），下同〕，其间距在浦西内环线以内地区不小于南侧建筑高度的1.0倍，在其他地区不小于1.2倍。现公示的建筑设计方案中拟建建筑与周边住宅间距均符合《上海市城市规划管理技术规定》，日照也满足《上海市日照分析规划管理办法》要求。3、关于施工监督我局将你们的诉求告知建设单位，后续施工监督由区建管委负责此项工作。感谢您对规划资源工作的关心、理解和支持。上海市嘉定区规划和自然资源局2023年10月23日
小区停车难问题,上海市闵行区人民政府江川路街道办事处,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=98E8DD89E2C34A13B392406FEEFD9D4B,小区停车难问题,2023-10-17,本人反映，小区设有大量地面固定车位（非地下，非产权），根据法律法规，地面停车位为全体业主共有，由于业委会不作为，乱作为，造成晚间许多固定停车位无车停放，而无固定车位的业主无处可停。且矛盾日趋严重。本人认为，应依法依规取消固定车位，先到先停，最大程度利用有限的车位资源，确保全体业主合法权益。本人要求，尽快取消固定车位设置。,2023-11-01,上海市闵行区人民政府江川路街道办事处,朱同志：您好！您反映小区停车困难，认为小区地面车位是属于全体业主所有，但目前业委会不作为、乱作为导致矛盾加剧，要求取消小区固定车位的事宜。现回复如下：经江川路街道社区自治办了解，居委会于9月24日组织召开座谈会，讨论关于部分业主要求“取消地面固定停车位”的诉求。会上，房管所和自治办明确告知，取消地面固定停车位属于全体业主集体讨论事项，应当由小区业委会制定新的方案，经业主大会表决通过后实施。目前，相关方案已经张贴公示，如您对方案有疑问可向业委会进行反映。特此告知。
加装电梯事宜,上海市虹口区人民政府曲阳路街道办事处,2023-11-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=528B55EEE4E9455F9E85BC160348D8D8,加装电梯事宜,2023-10-25,本人反映，小区为加装电梯，保证消防审批通过，要缩小自行车棚面积。本人认为，小区公共区域本就很小，不适合加装电梯。本人建议，小区不应该加装电梯。,2023-11-01,上海市虹口区人民政府曲阳路街道办事处,曹先生：您信访反映的事项收悉。根据《关于进一步做好本市既有多层住宅加装电梯工作的若干意见》（沪建房管联【2019】749号）文件精神，业主是加装电梯的主体。您小区居民有加装电梯意愿，楼栋加装电梯推进小组征求了楼幢全体业主意见，获得四分之三以上业主同意。为不影响消防通道，拟将非机动车棚顶棚向内缩进0.3米。目前，业委会正在组织征询全体业主意见，待获得通过后再执行。特此告知。上海市虹口区人民政府曲阳路街道办事处2023年10月30日
