title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
增设上学公交车,上海市闵行区教育局,2023-09-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=CD3465B35EDA44CE8E75ADB4B5A50DB4,增设上学公交车,2023-08-22,本人反映，闵行区昆阳路小学因为修整重建，学生需要去马桥文来外国语小学西校区上课，而学生都住在昆阳路小学附近。本人认为，每天有两百多名学生往返两个学校，应该有公共交通方便学生上下学。本人要求，增设往返马桥文来外国语小学西校区（上海市闵行区富杰路296号）到昆阳路小学（闵行区天星路258号）的公交车以方便学生上下学。,2023-09-01,上海市闵行区教育局,辛同志：您好。您关于“昆阳路小学因为修整重建，学生需要去马桥文来外国语小学西校区上课，建议增设往返马桥文来外国语小学西校区到昆阳路小学的公交车以方便学生上下学”的来信收悉。区、镇相关部门非常重视昆阳校区学生在富杰校区就读过程中的交通问题，由区交通委牵头，增设“马桥一路区间”路线，路线发车时间尽量与学校上学放学时间匹配，站点停靠也在学校就近的车站，解决学生上下学交通问题。感谢您对闵行教育工作的理解和支持。特此告知。
美丽家园改造,上海市闵行区梅陇镇人民政府,2023-09-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0149EE90704349D6B27EF3C8701E6AF3,美丽家园改造,2023-08-11,"本人反映,1.小区多年停车难！树木绿化之多，夏季蚊蝇众多，浪费宝地停车！2.楼道始终有人拖线板接电给车充电，十分危险！一旦发生火灾，小区道路狭窄，消防车也难进小区！本人认为,看了周边的小区改造了美丽家园之后，整个小区的面貌都很好。我强烈建议积极改造一下，小区的道路可以拓宽，整个环境也会更好！本人要求,改造小区，提升居住舒适度！",2023-09-01,上海市闵行区梅陇镇人民政府,陈同志：您好！您于2023年8月11日信访建议小区美丽家园改造的事项已收悉。经了解，目前暂无美丽家园改造项目。感谢您提出的宝贵意见，我们也将在今后的工作中留作参考，并将不断提升工作质量，为居民创建和谐、舒适的生活环境，也为建设“宜居、宜商、宜业”的梅陇而努力。另，关于飞线充电的问题，小区近期已开展专项整治，后续将继续做好安全宣传，引导居民前往集中充电设备进行充电。感谢您对基层工作的关心、理解和支持。特此告知。
香樟树抗风加固,上海市闵行区绿化和市容管理局,2023-09-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=83D3DCC95ABA4991850593D51206B043,香樟树抗风加固,2023-07-26,本人反映，江川东路紫月路口到奉浦大桥下路段，去年道路和两旁人行道整体提升工程焕然一新。然而，工程对原有行道树香樟树采取的施工方式极不合理。第一，为了铺设地板砖，斩断了向四周延伸的根系，偌大的树冠搭配仅有不到1平米的树根范围，不稳定因素高。第二，在工程完成后，本人已经不止看到一课被吹倒的树，说明非台风情况下就存在倒伏。本人认为，本次台风不经过上海，所以先行查看，未雨绸缪，既可以减小树木损失，也可以避免伤亡。本人要求，尽快派专人前往查看，排除台风吹倒树伤人的危险因素（均为科技园工作人员，如不采取维护措施，应设置提示：请注意大风时勿靠近行道树）,2023-09-01,上海市闵行区绿化和市容管理局,欧先生：您来信反映关于《建议绿容局调研江川东路两侧香樟的抗风情况，采取台风加固措施》的信访事项已收悉，现答复如下：江川东路（紫月路—莘奉金高速）段行道树树种为香樟，原来行道树树穴内种植的扶芳藤地被。为提升人行道整体工程形象，2022年紫竹高新园区结合道路和两旁人行道整体提升，对该段行道树树穴进行了改造提升，用新型铸铁盖板替换原来树穴内的扶芳藤地被。为便于盖板覆盖，施工单位对香樟根系进行了修整，部分香樟因修整根系确实存在倒伏的隐患，现已要求行道树绿化养护单位采取安全维护措施，确保行道树安全稳定。目前，行道树养护单位已在第一时间采购成品钢支撑，对根系影响严重、公交站台附近以及种植在迎风面的香樟进行了四角支撑，绑扎加固措施已全部完成，共支撑加固150余株。后期，我局将加强管理，进一步落实行道树养护单位加强养护管理，加强巡查，在台风来临前期，根据台风级别，协调交通部门，做好人行道及非机动车道安全警示管控措施，确保行道树安全渡过汛期。感谢您对我区公园绿化的关注与支持。特此告知。
房屋摇晃,上海市闵行区人民政府江川路街道办事处,2023-09-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0508F72CC4984446B033B22D56870F93,房屋摇晃,2023-08-21,本人岳父母家是闵行区江川街道瑞丽新村。因本人妻子最近生病所以住在自己父母家，本人有时候也来照顾。发现小区外只要有大点的车辆驶过整栋楼都在摇晃。刚开始在岳父家过夜睡着了也被吓醒，还以为地震了！不知道如果万一上海地震的话整栋楼会不会倒塌，本人就想了解一下这种摇晃是否正常？请政府下级部门来解释一下。感谢！,2023-09-01,上海市闵行区人民政府江川路街道办事处,王同志：您好！您反映只要有大型车辆在瑞丽小区外驶过，小区内24号整栋楼感觉都在摇晃，希望相关部门处理的事宜，现回复如下：经江川路街道社区管理办核查，瑞丽小区为江川路街道第三批次旧房改造范围，改造方式为抽户。针对您反映的房屋振动问题，街道在旧房改造实施前已对房屋进行过检测，该房屋满足正常情况下使用的安全需求。目前该小区正实施旧房改造，改造过程中也对房屋进行了修缮，待改造工程完毕后街道将再次对该处房屋进行评估，确保房屋安全。特此告知。
小孩小学转学,上海市青浦区教育局,2023-09-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=BD5805BA796F4B0796209C72FDB10574,小孩小学转学,2023-08-17,因工作以及家庭地址变更到青浦华新镇，小孩目前就读嘉定二年级，需转到华新地区的学校，转学所需材料已经递交华新镇社发办，社发办也回复已于七月份把转学申请名单给到学校，目前八月过半，学校还没给到确定消息是否可以转进，特在此请求帮助。,2023-09-01,上海市青浦区教育局,吴女士：您好！您来信反映的事项收悉。经了解，符合转学条件的学生，相关转学通知将会在八月底前陆续致电学生家长。经核实，您的孩子符合该校转学条件，目前您已收到通知，转学成功。                                       感谢您对青浦教育工作的关心、理解和支持。特此告知。
小区内物业管理事项,上海市奉贤区南桥镇人民政府,2023-09-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0FB8BCC6D946458E8B05AA7043B2CCF0,小区内物业管理事项,2023-08-15,本人反映物业公司收了物业费没有尽到应尽的职责，本人车辆在半年内被小区内的电瓶车多次碰撞，向物业公司多次反映无果，至今无解决方案。本人要求物业公司维护好小区内的公共区域设施；需加强小区内的车辆管理工作。,2023-09-01,上海市奉贤区南桥镇人民政府,瞿先生：关于加强小区内的车辆管理的事项，南桥镇曙光社区第二居民委员已督促该区域业委会、物业公司加强小区公共区域的日常管理工作。与您沟通后，您表示知悉。感谢您对政府工作的关心、理解和支持。
关于完善庄行东部组团社区15分钟生活圈的建议,上海市奉贤区规划和自然资源局,2023-09-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=82082A25FFDA4B6F976C5ECF3BE65BF4,关于完善庄行东部组团社区15分钟生活圈的建议,2023-08-13,近期南桥150动迁基地正在建设，让本人感受到奉贤政府再次关注奉贤的西部开发。而在南桥的西部正是庄行的东部组团社区，那边有4个较为成熟的小区与城建学院，后期还会有奉发的小区和一大批社区规划。为此，本人建议奉贤区政府能对南桥老城与庄行镇（至少短期至庄行镇东面，长期至庄行镇中心）进行统一规划，将一个个孤零零的社区连成片，进而实现土地的集约利用。例如在庄行东部组团社区与南桥150动迁基地之间，沿解放西路西延伸规划一定的商业配套（综合商场、休闲运动场所、花米港湾公园等），以此完善社区居民15分钟生活圈，使庄行与南桥老城成为更加宜居的板块。,2023-09-01,上海市奉贤区规划和自然资源局,张同志：您好！根据《关于“十四五”期间全面推进“15分钟社区生活圈”行动的指导意见》和《2023年上海市“15分钟社区生活圈”行动方案》的工作要求，我区正全面推进“15分钟社区生活圈”行动。后续将围绕“五宜”目标愿景，结合庄行东部组团区域实际，进一步完善东部组团地区商业及社区公共服务配套。感谢您对党和政府工作的关心、理解和支持。
拆迁安置房汇金家园停车费物业费远高于同地区水平,上海市奉贤区庄行镇人民政府,2023-09-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=1D69A4903F824CD8992F09EC3D77B798,拆迁安置房汇金家园停车费物业费远高于同地区水平,2023-08-15,本人反映，上海市奉贤区庄行镇拆迁安置房“汇金家园”物业费在政府补助0.6元/平/月的情况下还向业主收取1.35元/平/月。本人认为，安置房是政府进行城市道路建设和其他公共设施建设项目时，对被拆迁住户进行安置所建的房屋。本人要求，对于动迁安置房来说，现在的停车费和物业费是不合理的，请把这个价格归于合理。,2023-09-01,上海市奉贤区庄行镇人民政府,王同志：您好！奉贤区庄行镇邬桥“汇金家园”小区的机动车停车位租赁费和小区物业管理服务费的标准是根据《前期变更公开选聘物业服务企业招标书》和《前期物业服务合同》文件规定，即：小区机动车停车位租赁费：露天机动车车位150元/月、车库机动车车位300元/月；小区物业管理服务费1.95元/月/平方米。以上各项取费标准均在上海市奉贤区住房保障和房屋管理局确认备案。庄行镇人民政府考虑到居住的均为动拆迁业主，故调整了收费标准，即：小区机动车停车位租赁费：露天机动车车位150元/月不变、地下车库机动车停车位调整为200元/月；小区物业管理服务费镇政府补贴0.6元/月/平方米，业主需缴纳1.35元/月/平方米。与您电话沟通后，您表示理解。感谢您对政府工作的关心和支持！
同心路359弄小区存在停车难、加装电梯难、美丽家园难的问题,上海市虹口区人民政府广中路街道办事处,2023-09-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=E53064309EB64AB089E66D6FA84331E9,同心路359弄小区存在停车难、加装电梯难、美丽家园难的问题,2023-08-18,"本人反映,同心路359弄存在“三难”问题，三者相互影响，具体包括：1.小区停车困难。目前小区车位严重不足，鉴于邻里关系，早期居民占据相对固定的车位，新住户只能等待新车位的释放；2.加装电梯困难。小区建成后，8号线启动建设并从小区正下方下穿，导致几乎整个小区无法加装电梯。同时，地铁震动、噪音不断扰民并没有得到解决，亦导致了房屋倾斜沉降，小区老龄化严重却难以得到安生；3.美丽家园困难。2023年同心路多处小区已进行美丽家园工程，然而针对并未平改坡的同心路359弄，仍然未能开工。本人认为,以上三个问题系相互作用，本可以在开展美丽家园工程的同时改造绿化及周边道路，重新划分停车位，并由市区出面与轨交沟通进行轨交加固或小区改造从而实现小区居民加装电梯心愿，若不能，也应针对噪音、震动、沉降等问题对小区居民予以赔偿。而目前从街道及居委会的动作来看，并未看到任何作为。本人要求,加快推进美丽家园工程，完善小区停车位建设及平改坡建设。",2023-09-01,上海市虹口区人民政府广中路街道办事处,告知书黄同志：您好！您于2023年8月18日信访反映的事项已收悉。经了解，同心路359弄由德律风物业管理，车位较少，停车需求较大，您可携带身份证、房产证、行驶证至物业办公室登记车位。小区正门侧面为建筑垃圾临时堆放点，物业表示会定期清运，尽量避免影响周边居民生活。另，贵小区“美丽家园”工程申请事宜已纳入本年度工作计划当中，在此期间请您耐心等待。特此告知。广中路街道办事处2023年8月31日
南桥镇阳光家园物业管理问题,上海市奉贤区南桥镇人民政府,2023-09-01,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=37F1CF7DBD204F0899FED0FA107E52B8,南桥镇阳光家园物业管理问题,2023-08-28,本人反映南桥镇阳光家园4号楼长期出现间歇性异响，多次与物业沟通，并未得到有效解决。本人认为楼道出现间歇性异响存在隐患，且半夜异响还存在噪音扰民。本人要求调查处理。,2023-09-01,上海市奉贤区南桥镇人民政府,沈先生：您好！经属地居委会向该小区物业公司了解，您所反映的楼道间歇性异响实为水箱产生的声响，物业公司表示已对该楼道水管、阀门实施更换，后续物业公司工程部将持续关注。感谢您对政府工作的关心、理解和支持。
