title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
昌林路校区医务室及食堂相关问题,上海戏剧学院,2023-11-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=5F70FA2962144DF8992F85319A899D78,昌林路校区医务室及食堂相关问题,2023-11-08,本人反映：1.昌林路校区未按规定设立医务室，应尽快健全医务室管理规范。2.反映该校区食堂提供剩饭问题。要求学院立刻采取相应措施来彻底解决这一问题，确保食堂提供的食品绝对安全可靠。本人要求：学院领导和相关部门负责人立即采取行动，解决这些问题。,2023-11-22,上海戏剧学院,李先生/女士：         您反映的关于昌林路校区医务室及食堂相关问题本单位已受理，经研究处理，现答复如下：         一、近期学校医务室正在接受卫生部门检查，昌林路医务室医生被抽调至华山路校区参加相关会议，未及时做好医疗保障工作。接到相关反映后，学校后保处第一时间召开医务室专题会议，明确加强医务室规范管理，合理设置作息时间，严格执行值守规范，在医务室门口张贴值班医生与联系方式，设立应急处置电话等举措，全力做好医疗保障工作。         二、学校将进一步加强食堂管理规范，加强工作人员培训与考核，认真听取师生的意见和建议，积极落实整改，不断提升饭菜品质与服务质量。学校各校区食堂均为自办食堂，主副食品等原材料由上海高校后勤服务中心统一采购与配送，确保来源可溯、去向可查。食堂每日饭菜均按要求留样备查，接受市有关部门的监督检查。        感谢您对学校卫生工作的关心、理解与支持！                                                                                         上海戏剧学院                                                                                          2023年11月21日
在上海工作多年，为什么外地单身没资格买房,上海市房地产交易中心,2023-11-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=7A28698E2F5841389E91457F241EEA03,在上海工作多年，为什么外地单身没资格买房,2023-10-13,"本人反映,在上海工作多年，不应该限制单身购房条件，难道不结婚就无法买房，社保都交了很多年本人认为,应该取消外地单身购房要求，可以设置外地单身在上海工作满社保交时间长一点都可以，现在结婚普遍都晚本人要求,建议取消外地单身购房要求",2023-11-22,上海市房地产交易中心,王**同志：您反映的信访事项已受理。经研究，现答复如下：您反映非本市户籍单身居民购买住房问题。根据《上海市人民政府办公厅印发关于本市贯彻实施意见的通知》（沪府办发〔2011〕6号）第七条规定，“暂定在本市已有1套住房的本市户籍居民家庭、能提供符合规定的个人所得税缴纳证明或社会保险（城镇社会保险）缴纳证明的非本市户籍居民家庭，限购1套住房（含新建商品住房和二手住房）。”因此，非本市户籍单身居民暂时无法在本市购买住房。上海市房地产交易中心2023年10月25日
修剪树枝,上海市青浦区徐泾镇人民政府,2023-11-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C0E2F3FB536E4F359EB59A51340FEF23,修剪树枝,2023-09-27,本人反映，我家二楼窗口那颗香樟树叶子已经生长到我家窗户上了，现在一直没办法开窗，我跟物业反映多次要求修剪树枝，但是一直没有来修剪，要求物业尽快解决。,2023-11-22,上海市青浦区徐泾镇人民政府,孙先生：您好！您来信反映的事项收悉。经查，由我镇相关居委会安排工作人员实地核查之后，联系了镇绿化部门到小区对该树木进行了修剪，目前这棵树已经没有树叶遮挡窗户，该问题已经解决。感谢您对我们工作的理解和支持。
路面改造问题,上海市青浦区国有资产监督管理委员会,2023-11-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=7DFB7CAF99B4463AA7ABA235C39746FC, 路面改造问题,2023-09-16,本人反映小区门口的那条路自2023年4月开始路面改造，施工造成路面破损严重，到处是坑洼和裸露在外的钢板，严重影响附近居民出行。恳请上级有关部门督促施工单位及时修复路面，文明施工。,2023-11-22,上海市青浦区国有资产监督管理委员会,杨女士：您好！您来信反映的事项收悉。经核实，您所指路段的道路改建工程，代建单位为青发集团下属城建公司。目前正在进行南半幅施工，现北半幅有来去两根车道供车辆通行。北侧道路为临时交通便道，南侧道路正常施工，北侧由于重车压坏的道路，已于9月28日采用沥青砼针对北侧全线道路进行修复。根据文明施工规范及要求，代建单位将加强对施工单位的监督，严格要求：现场施工对噪音和扬尘的控制；增加道路保洁人员；路面清扫洒水等工作加大频率至每日4次，同时做到合理设置施工时间，最大限度减少施工扰民现象。感谢您对我们工作的关心、理解和支持。
关于医院出院材料,上海市浦东新区卫生健康委员会,2023-11-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=1BA4FE394F6D42C5BC813CD006477E2D,关于医院出院材料,2023-10-24,"本人认为,医院出院材料应该全部用电子材料。",2023-11-22,上海市浦东新区卫生健康委员会,杨同志：您信访反映的事项收悉。经研究，现答复如下：我委收到您的来信后立即要求人民医院与您取得联系，就您反映的问题进行沟通解释。据悉，人民医院已与您取得联系并解释，您出院后可通过医院公众号申请复印病历，由病案室盖章后寄予您。我委也要求医院进一步加强管理，不断改进医疗服务，提升服务水平，改善患者就医体验。感谢您对浦东新区卫生工作的建议与支持。上海市浦东新区卫生健康委员会2023年11月8日
关于一起医疗纠纷,上海市青浦区卫生健康委员会,2023-11-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=7C7BA3991E2646E1941400743C3F06F2,关于一起医疗纠纷,2023-10-13,本人母亲于2023年9月25日在中山医院青浦分院安装心脏支架手术中意外身亡。本人认为医院应当承担责任，要求有关部门予以关注并处理。,2023-11-22,上海市青浦区卫生健康委员会,市民同志：您反映的信访事项已受理。经调查研究，现答复如下：2023年10月16日我委工作人员电话联系您并告知您，您与中山医院青浦分院的医疗纠纷可通过以下途径解决：您可以跟医院协商解决、或者向医调委（电话59723105）反映，也可以向医疗事故处理办公室（电话69719947）申请医疗事故鉴定，或者向法院起诉。感谢您对我们工作的关心、理解和支持。上海市青浦区卫生健康委员会2023年11月13日
互联网医院开药,上海中医药大学附属岳阳中西医结合医院,2023-11-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=9DB121B3DDCB474AB0F85C24EB2EC87E,互联网医院开药,2023-10-22,"本人反映,上海岳阳医院（大柏树总院）互联网医院开药误操作，且医院相关工作人员态度有问题。本人认为,如何管理与奖惩执业医生是院方的内部问题，患者是与你院方建立了医患合同关系，院方的误操作应当由院方承担责任。本人要求,代表院方的门诊办公室必须向本人道歉；误操作产生的诊疗费必须原路返回。",2023-11-22,上海中医药大学附属岳阳中西医结合医院,上海中医药大学附属岳阳中西医结合医院信访答复意见书夏同志：您反映的信访事项本机关已受理。经研究，现答复如下：您反映您在医院互联网医院使用自己医保卡共济给家人开药，医生未告知情况下，开具您自己的药物，要求医院退费。医院接到您的来信，十分重视，医院对接诊医生作出批评教育和处罚，相关费用已退还给您。同时也向您解释共济支付的要求和规则，对您之前遭遇的不愉快向您致歉。感谢您对医院工作的理解和支持。上海中医药大学附属岳阳中西医结合医院2023年11月3日
水丰路控江路口，堆放的杂物垃圾。,上海市杨浦区人民政府延吉新村街道办事处,2023-11-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=6A0FC74000B74CF7B823DDD449CB6CE8,水丰路控江路口，堆放的杂物垃圾。,2023-11-17,水丰路控江路口，堆放的杂物垃圾。,2023-11-22,上海市杨浦区人民政府延吉新村街道办事处,赵同志：您反映的信访事项已受理。经研究，现答复如下：经了解，该路口处确有杂物堆放的情况，疑似为周边居民在凌晨期间随意丢弃的建筑垃圾。经协调，相关部门已联系清运车辆进行了清理，后续将加强巡查力度，确保环境卫生整洁。感谢您对我们工作的理解支持。上海市杨浦区人民政府延吉新村街道办事处2023年11月21日
美丽家园改造,上海市青浦区人民政府夏阳街道办事处,2023-11-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=D4E1480F49274AE6A3DF73F6F2068A89,美丽家园改造,2023-11-08,本人反映，小区改造对小区居民以及大气环境造成了影响，小区内黄沙随意堆放，无任何防扬尘措施。本人要求，物业及施工单位即刻整改，做好防扬尘措施。,2023-11-22,上海市青浦区人民政府夏阳街道办事处,沈先生：您好！您来信反映的事项收悉。经了解，关于您反映的黄沙堆放无任何防扬尘措施的情况，居委会已要求施工方进行整改，在每天施工结束后对临时堆放的黄沙做好防尘措施，改善作业环境。同时协调物业每天对小区进行巡查，发现问题及时反馈给施工方。特此告知。
恢复入户大堂及南门,上海市静安区规划和自然资源局,2023-11-22,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=5510A23AD61A4A34929861C4DC5F7D7F,恢复入户大堂及南门,2023-11-16,本人反映，仁恒静安世纪小区于2020年10月售罄，此前公示规划及开发商公众号均显示本小区配备高档入户迎宾大堂，人车分离。但开发商于2021年9月在没有通知业主情况下，擅自变更规划，用一堵围墙将迎宾大堂围起来，大堂用于堆放杂物，导致业主只能从车行出入口两边出入，存在极大安全隐患。认为开发商擅自修改规划，要求督促开发商立即落实整改入户大堂和南门的方案，维护业主利益。,2023-11-22,上海市静安区规划和自然资源局,居民同志：您好！您反映的事项收悉。经研究，现答复如下：经核实，我局于2021年9月3日根据上海**房地产开发有限公司的申请，依法核发了市北高新技术服务园区N070501单元18-03地块（璟安悦庭）围墙部分《建设工程规划许可证》，并于2022年9月7日核发该项目的《竣工规划资源验收合格证》。接到信访反映后，我局于2023年10月31日前往现场。经复核，该项目西侧出入口围墙部分的现状符合核发的《建设工程规划许可证》和《竣工规划资源验收合格证》要求。感谢您对规划资源工作的关心、理解和支持。
