title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
小区加装电梯,上海市普陀区人民政府真如镇街道办事处,2023-08-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F12E1E089D984D62B911C94751C2A819,小区加装电梯,2023-06-14,本人反映：桃浦路261弄*号门口加装电梯装了3年，从未设过警示标志，施工期间一直不规范作业，门口建筑垃圾随意堆放，不及时处理，导致泥浆水流到门口堆积成淤泥，致使本人孩子在5月27日正常走路回家时滑倒导致足踝骨折，当天已报警备案。事发后在多次催促下，居委和施工队经理在家中只有老人的情况下上门慰问了一次，再无下文。本人认为：小区居委、物业不作为，施工队在故意拖延时间，不解决问题。本人要求：1.施工队在本周内给出医疗费等赔偿方案。2.尽快将建筑垃圾清理干净。3.将摔倒的路面弄平整以防止有人再次滑倒。4.希望政府部门帮助协调给与答复，谢谢！,2023-08-29,上海市普陀区人民政府真如镇街道办事处,信访事项答复意见书魏同志，您好！您来信反映的信访件已受理。经了解，现答复如下：事发后，居委值班人员立即上门进行探望并配合居民报警取证。5月31日，加装电梯负责人在居委工作人员的陪同下上门对您的孩子进行了慰问，并约定时间就赔偿事宜进行协商，同时建筑垃圾也完成了清理。后经居委多次搭建沟通平台并进行了协调。7月11日，在居委见证下，您与加梯公司就赔偿事宜达成了共识。同时，街道房办已要求小区物业加强定期巡逻，督促施工现场环境卫生整洁，并加强小区管理，垃圾及时清运，提升物业服务与管理水平。感谢您的来信，同时也谢谢您对我们工作的关心、理解和大力支持。上海市普陀区人民政府真如镇街道办事处2023年8月1日
感谢信,上海市普陀区人民政府曹杨新村街道办事处,2023-08-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0F480500FEB149A1AE3F8856E4D51942,感谢信,2023-07-30,       我们是曹杨新村街道的居民，我们小区历经一年之久的业委会换届选举工作，如今终于落下帷幕，回顾这8个多月漫长又艰难的选举过程，我们从有困惑、有情绪，到最后一切问题都迎刃而解，这要特别感谢我们曹杨新村街道信访办的工作人员。由于新一届业委会换届选举没有按照正常的操作流程，所以整个过程暴露出很多问题和弊端，导致居民接二连三地打电话投诉和上访。曹杨街道信访工作人员，面对在选举过程中产生的复杂、棘手的问题，不辞艰辛地下基层，摸情况，做调查，搞研究，多次接待有情绪的上访业主和居民，耐心细致地做居民工作，并找到了问题的根源所在，对症下药，制定出合理、合法、合规并行之有效的解决问题的方案和措施，终于顺利选出了我们2号楼居民心目中有责任心、全心全意为居民服务的，信得过的业委会成员。在此我们2号楼居民，特来表达诚挚的敬意和衷心的感谢。                    ,2023-08-29,上海市普陀区人民政府曹杨新村街道办事处,简复告知书顾同志，您好！感谢居民们对我们的信任与支持，促使我们不断进步。我们会继续努力做好基层服务工作。特此告知。上海市普陀区人民政府曹杨新村街道办事处2023年7月31日
关于对集贸市场超市果蔬等农产品“非法美颜”加强监管的建议,上海市市场监督管理局,2023-08-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=8469E4840892410F815D56549795637B,关于对集贸市场超市果蔬等农产品“非法美颜”加强监管的建议,2023-08-06,买水果蔬菜时，很多人喜欢选择“卖相”好的，觉得颜色鲜艳、形状规整的质量就好，因此不少商家对果蔬等农产品进行“非法美颜”，给西瓜“打针”、给红毛丹“泡澡”，给山药“漂白”等事件频频被媒体曝光。一些黑心商贩为了追求更大的利益，用过量的化学药剂或者违规的添加剂对果蔬等农产品进行处理，以此欺骗消费者。在“非法美颜”农产品中，漂白剂是“违规大户”。去皮果蔬容易氧化变黄、变酸，于是一些商户非法使用“保险粉”对其浸泡，以达到漂白、防腐的美颜效果，进而售价翻倍。“保险粉”的化学名称是“连二亚硫酸钠”，是一种工业上经常使用的漂白剂，具有强还原性和强氧化性，如果对果蔬等进行漂白，可能有重金属残留，造成食用者腹痛、呕吐等。有些商户为了降低成本，增加水果的储存期，会使用工业级蜡质给水果打蜡，打蜡水果看着漂亮，但长期食用会对人体健康造成严重危害。还有些商户会使用次氯酸钠对山药和藕进行漂白，经过漂白后的山药和藕品相更好，卖价也更高，然而次氯酸钠是84消毒液的主要成分，对人体具有腐蚀性和致敏性。香葱不耐保存，当天早上采摘的，到了下午就会变黄，超市、菜市场的香葱基本都是隔一天采摘的，这样的香葱基本上很快就会变黄，于是有些商家就给香葱用水合硫酸铜和生石灰混合染色，这样香葱颜色非常漂亮，更受欢迎。消费者追求农产品的“颜值”，商户逐利，为了迎合消费者的心理，剑走偏锋，违规使用化学药品为了颜值而美颜，频繁引发农产品安全事件，给人民群众健康带来危害。为此建议：    1 制定明确的法规和标准：针对果蔬等农产品“非法美颜”行为，制定明确的法规和标准，明确禁止使用非法添加剂和化学物质对农产品进行色泽改变和表面修饰，规定销售农产品的场所必须确保产品的原貌，不得进行欺骗性的美化。2 增加监督抽检频率：加大对集贸市场、超市等销售果蔬等农产品的监督抽检频率，对农产品进行全面的检测，特别是对可能存在“非法美颜”的农产品进行重点检测。同时加强对农产品中使用新型漂白剂的研究，不断提高漂白剂的检测技术和方法，杜绝不合格农产品流入市场。3 完善追溯体系：建立完善的果蔬等农产品追溯体系，要求销售农产品的场所能够提供产品的生产信息和流通信息，确保消费者可以追溯产品的来源和质量信息。4 加强宣传教育：加强对集贸市场超市的培训和教育，提高他们对法规和标准的认识，禁止对果蔬等农产品“非法美颜”。提高消费者对果蔬等农产品“非法美颜”的认识和辨识能力，鼓励消费者选择原貌食品，提倡健康、安全的消费理念。5 加强跨部门合作：加强农委、市场监管和公安部门之间的合作与沟通，共同打击果蔬等农产品“非法美颜”行为，确保农产品的质量安全。,2023-08-29,上海市市场监督管理局,薛先生/女士：您建议对集贸市场超市果蔬等农产品“非法美容”加强监管。经研究，我局现答复如下：1.你来信中反映的给西瓜“打针”情况，经与专业检测机构探讨，该可操作性不强。西瓜属于需要通过根系吸收，直接注射会使西瓜内部与空气接触，会引起西瓜快速腐烂，不利于销售。2.打蜡是为延长水果运输储存期限的一种保护性措施。根据GB2760-2014的国家食品安全标准，是允许对生鲜果蔬使用食品级蜡。鉴于目前检测能力，暂无法分工业用还是食品用石蜡，我局将加大对食品经营环节的监督检查力度，通过日常巡查等方式，重点检查确认用石蜡情况，对发现不法商户违规使用工业用石蜡的情况将严厉予以打击。3.香葱、葡萄使用的硫酸铜、生石灰等混合液体“波尔多液”，该液是一种广泛使用的杀菌剂。目前尚无相应的检测方法，由于铜离子是自然界广泛存在的常量元素，根据饮食习惯，我局将提示消费者食用前清洗到位，可避免食品安全风险。4.果蔬为提高卖相，违规使用漂白成分的物质。目前可以检测果蔬中二氧化硫残留量，我局已在下半年增加安排专项抽检计划，针对你反映的食用农产品使用漂白的情况开展专项抽检，如本市食用农产品存在食品安全风险隐患，我局对销售单位将依法予以处罚。5.根据新修订的《中华人民共和国农产品质量安全法》关于建立农产品质量安全承诺达标合格证制度和实施农产品质量安全追溯管理的有关规定，本市将对蔬菜（含人工种植的食用菌）、水果、茶鲜叶、畜禽及其产品、养殖水产品等实施承诺达标合格证管理，对其他食用农产品鼓励开具承诺达标合格证。以推进承诺达标合格证为载体，提升本市食用农产品质量安全，实现食用农产品从种养殖源头到销售终端全链条信息传递，确保食品安全可靠。今年上半年，市市场监管局共抽检蔬菜水果2286件，抽检总体合格率为98%，食品安全水平处于历年较高。下一步，上海市市场监管部门将按照食品安全监管“四个最严”的工作要求，针对食用农产品存在的风险点，联合市农业农村委开展风险隐患排查，聚焦食用农产品在生产环节、销售环节的风险点，加大巡查监管力度。对群众反映的敏感品种，加大抽样检验与风险监测力度，不断提升食品风险管控手段。
高空抛物问题,上海市静安区人民政府临汾街道办事处,2023-08-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=347021BD4FB74BF6AF8E5C02E34AB51C,高空抛物问题,2023-08-13,反映小区有高空抛物情况。建议加强法制宣传，建立楼组群继续对高空抛物进行法治宣传。督促各管理单位应当尽快采取预防措施，比如安装监控机制，防止此类情况再次发生。,2023-08-29,上海市静安区人民政府临汾街道办事处,居民同志：您好！您信访反映的事项已收悉。收到您反映的情况后，居委立即与您联系沟通。同时安排安保巡视，调整小区视频监控视角措施，取得了您的认可。下一步，将会继续加强巡查和宣传力度，防止此类情况发生。感谢您对我们工作的关心、理解和支持。特此告知。
小区停车费,上海市静安区人民政府临汾街道办事处,2023-08-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F4AAD26122B8437B849C9BBFA30DF464,小区停车费,2023-07-18,反映小区停车费收费不合理，希望协调沟通物业、居委会。,2023-08-29,上海市静安区人民政府临汾街道办事处,居民同志：收到该信访事项后，街道立即协调居委会、业委会、物业与您当面沟通小区停车事宜。经多方沟通后，协商达成一致意见，现问题已得到解决。感谢您对社区工作的关心和支持。
共享单车管理的建议,上海市静安区建设和管理委员会,2023-08-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=83B8018866254958854664628FEBB679,共享单车管理的建议,2023-07-28,"本人建议,该处共享单车应加强管理。",2023-08-29,上海市静安区建设和管理委员会,同志：您好！您反映的信访事项已受理。现答复如下：经核实，由于该处为主要的交通枢纽之一，在高峰时段会有较大的非机动车（主要是共享单车）流量进入该区域，共享单车企业从尽可能地减少影响道路通行和市容市貌的角度考虑，派员将非机动车道上的共享单车摆放整齐。我委将督促共享单车企业履行主体责任，及时转运非机动车停放点之外的共享单车，并要求第三方清运队伍在汶水路地铁站周边开展巡查工作，如发现有共享单车停放在非机动车道等违规情况，立即按规定处置。感谢您对我委工作的关心、理解和支持。
居民电频车深夜在车棚被烧毁,上海市杨浦区人民政府延吉新村街道办事处,2023-08-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=33C3D3F460EC4A2C9FCB7A45BC8D9E88,居民电频车深夜在车棚被烧毁,2023-07-26,本人反映，杨浦区控江五村一电频车棚深夜起火，我的电频车被完全烧毁，街道协调第三方谈赔偿事宜，但给出的赔偿金额仅为电频车的残值远不及实际损失。本人要求，有关方赔偿我的实际损失。,2023-08-29,上海市杨浦区人民政府延吉新村街道办事处,***同志：您反映的信访事项本机关已受理。经研究，现答复如下：您反映小区电瓶车库着火，您的电瓶车受损，但第三方赔偿较少。经协调，平安办会同第三方与您已达成赔偿协议，您表示认可。感谢您对社区工作的关心、理解和支持。上海市杨浦区人民政府延吉新村街道办事处2023年8月28日
18号线丹阳路1号口污水横流,上海市杨浦区绿化和市容管理局,2023-08-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=D85EEB4CBB9B414CA9A799EF85A2166D,18号线丹阳路1号口污水横流,2023-08-15,"本人反映,18号线丹阳路1号口污水横流，地铁通道都是臭的。本人要求,更换垃圾站位置。",2023-08-29,上海市杨浦区绿化和市容管理局,***同志：您反映的信访事项本机关已受理。经研究，现答复如下：接件后，我局立即指导区环发公司派业务人员现场勘察，核实情况。1、你所说的18号线1号口附近垃圾厢房为福宁路27弄垃圾厢房，该处垃圾厢房为沿街垃圾厢房，主要由杨树浦路1111弄小区和福宁路27弄小区居民使用，其中由于福宁路27弄小区内无垃圾厢房，因此该小区的居民生活垃圾也只能投放于此垃圾厢房。2、此垃圾厢房每日的清运量较大，故环发公司安排每日2次清运，上下午各一次，已保障该位置的垃圾能日产日清，但污水以及臭味的来源，则来自于小区居民的投放不当，白天丢垃圾时经常丢在桶外或堆积在垃圾厢房周边，每晚周边餐馆商铺都将垃圾堆放于该垃圾厢房边，导致污水的溢出以及臭味的蔓延。3、该垃圾厢房周边已安排冲洗车进行冲洗工作，去除了污水以及异味。针对此问题，下一步，安排冲洗车在每日的上下午垃圾清运后对垃圾厢房及周边环境进行冲洗，并由飞行保洁和道路保洁人员对该处垃圾厢房进行巡视，保障该厢房及周边的环境。密切联系街道及居委，督促指导小区居民文明投放生活垃圾，保障居民生活环境。感谢您对绿化市容工作的支持！上海市杨浦区绿化和市容管理局2023年8月28日
黄渡大居出行不便,上海市嘉定区交通委员会,2023-08-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=A395883A268643859E8EA36175D21B1F,黄渡大居出行不便,2023-08-08,黄渡大居出行实在不便，对我们上班族带来很大出行困难，交通周转时间长路线长。希望政府考虑到我们出行困难，希望14号西延可以经过大居。,2023-08-29,上海市嘉定区交通委员会,陈同志：您咨询的事项已收悉。经研究，现将相关情况答复如下：关于黄渡大居的交通出行，下阶段，区交通委将会同区规划资源局、安亭镇结合安亭片区单元规划、全区综合交通规划开展安亭地区研究。感谢您对嘉定交通工作的理解和支持。上海市嘉定区交通委员会2023年8月15日
关于公园内存在不文明养犬行为,上海市嘉定区人民政府新成路街道办事处,2023-08-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=A3D134ED7E3F4AF5AD26233A2F502251,关于公园内存在不文明养犬行为,2023-08-08,"本人反映,新成公园内存在不文明养犬行为。本人要求,加强文明养犬宣传，杜绝类似情况再次发生。",2023-08-29,上海市嘉定区人民政府新成路街道办事处,徐同志：您反映的信访事项已受理。经研究，现答复如下：街道了解情况后，职能部门随即到现场调查处理，一方面要求公园方加强园内清扫频次，及时清除养犬人留下的脏污；一方面加强引导，发现不文明养犬行为立即劝阻，保持公园环境干净整洁。此外，街道还协调公园周边的社区居委会在小区内加强文明养犬宣传，营造良好的文明养犬氛围。街道职能部门已将相关情况与您进行沟通，您对此表示理解。感谢您对我们工作的理解支持。上海市嘉定区人民政府新成路街道办事处2023年8月9日
