title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
建议取消固定车位,上海市静安区人民政府彭浦新村街道办事处,2023-09-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=EBC95BB322C24284BDE95498759455B8,建议取消固定车位,2023-09-13,本人反映，我们小区有固定车位300个，实际有停车需求的车辆有1000辆，导致停车困难本人认为，固定车位有时候是空着的状态，是否可以取消固定车位，让车位有效利用起来。,2023-09-27,上海市静安区人民政府彭浦新村街道办事处,居民同志您好！您反映的信访事项本机关已受理。经研究，现答复如下：您反映小区存在停车难问题，建议取消小区内固定车位。经了解，您小区的固定车位为历史遗留问题。街道相关职能部门已协调小区居委会、业委会及物业公司，就小区历史图纸、新建车库可行性、调整《管理规约》工作方案等进行了多次会议研商，同时邀请专业律师参与协调沟通。为缓解停车难问题，经小区居委会、业委会、物业公司“三位一体”协商，准备启动关于是否取消小区固定车位议题的征询，并将按规定程序尽快召开小区业主大会进行表决。感谢您对党和政府工作的关心、理解和支持。
增加小区周边停车位,上海市奉贤区西渡街道办事处,2023-09-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F6E86B453FC648DEA48E8CA055561E19,增加小区周边停车位,2023-09-26,"本人反映,本人是居住在西渡的居民，因西渡大部分小区属于老旧开放式小区。本人认为,停车困难。本人建议,有关部门规划共享错时停车位，利用周边医院、学校、机关单位等空闲停车位，或寻找闲置地段增加车位，解决群众停车难问题。",2023-09-27,上海市奉贤区西渡街道办事处,何同志：您好！经了解，您所反映的情况，西渡街道相关部门已对本辖区内有关场所或道路旁的车位进行前期排摸了解情况，下一步将由有关部门牵头统一规划停车位，方便周边居民解决停车困难问题。感谢您对西渡街道社区建设的关心和支持！
加强老年人退休后的文体活动,上海市奉贤区西渡街道办事处,2023-09-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=2414FC86FAE145F9A739387E6D8370A9,加强老年人退休后的文体活动,2023-09-27,本人反映目前老年人普遍退休后都不再务工务农，有了更多的空闲时间。本人认为社区对于老年人的活动开展的较少。本人建议加强老年文体活动。,2023-09-27,上海市奉贤区西渡街道办事处,戚同志：您好！经了解，西渡街道近期由社区服务办牵头在本辖区内开展“熟人社区”活动，对老年人的相关项目今后将陆续通过各居村进行开展。另现辖区内各居村基本配有标准化老年文体活动室及锻炼场所，详细可向您所居住小区居委会咨询。感谢您对西渡街道社区建设的关心和支持！
建筑工地昼夜施工,上海市奉贤区西渡街道办事处,2023-09-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=4E0DF48B8350475898AC690787DE3C95,建筑工地昼夜施工,2023-09-27,本人反映西渡街道香榭国际小区北门有建筑工地昼夜施工，影响小区业主休息，且施工车辆占道，导致行人进出困难。本人认为存在安全隐患。本人建议有关部门予以解决。,2023-09-27,上海市奉贤区西渡街道办事处,倪同志：您好！经了解，您所反映的施工区域为奉贤区西渡街道D-01-11地块项目，街道相关部门已和施工方对施工车辆管理和施工时间进行协商，要求施工方在规定的时间和区域内安全施工，避免影响周边居民。感谢您对西渡街道社区建设的关心和支持！
学校噪音扰民,上海市普陀区教育局,2023-09-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F811FAEF13A8406DAA899457418DF0F7, 学校噪音扰民,2023-09-05,本人反映，本人居住小区隔壁是某小学，学校早操和体育课使用了高音喇叭，声音非常大。本人认为，这个声音严重影响了周边居民的正常生活。本人要求，相关部门能协调解决该噪音扰民问题。,2023-09-27,上海市普陀区教育局,黄同志：您好！您反映的信访事项已受理。经研究，现答复如下：经查，学校每天早晨8:00~8:25为早操晨练时间，期间需使用喇叭进行广播。体育课期间，部分教师会使用随身携带的简易扩音设备，保障操场部分范围内学生的听课质量。我局已告知学校相关情况，学校已要求音频设备管理人员、部分体育教师在使用音频设备期间控制音量，在保障学校正常教育教学秩序的基础上，减少对周边居民的影响。感谢您对我们工作的理解和支持。上海市普陀区教育局2023年9月5日
揭露庸政，祛除盲政,上海市房地产交易中心,2023-09-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=05FB99CFEEAA4DDDA230FE0CD829467D,揭露庸政，祛除盲政,2023-08-28,本人反映……来沪十三年了，缴纳社保也是十三年了，为大上海的经济建设也贡献了十三年的青春，且带着一个已成年的孩子一起为上海经济做贡献！可是、就因为自己是离异单身，没有再婚，就不能在上海购买自己的住房， 至今带着自己已经成年的孩子在外租房居住，且孩子也未成家也不能购房……这是什么逻辑？这是什么莫名政策？这分明就是一种庸政盲政，也是一种官僚行为！国家不是鼓励我们购房刺激经济嘛，可我们没有这个机会啊！[抓狂][发怒],2023-09-27,上海市房地产交易中心,何××同志：您反映的信访事项已受理。经研究，现答复如下：您反映非本市户籍单身居民购房问题。根据《上海市人民政府办公厅印发关于本市贯彻实施意见的通知》（沪府办发〔2011〕6号）等相关规定，“能提供符合规定的个人所得税缴纳证明或社会保险（城镇社会保险）缴纳证明的非本市户籍居民家庭，限购1套住房（含新建商品住房和二手住房）。”因此，非本市户籍单身居民暂时无法在本市购房。上海市房地产交易中心2023年9月5日
关于优化个人住房限购政策的建议,上海市房地产交易中心,2023-09-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=63DD1E8C3F0F44DFB10E23EA5C72D864,关于优化个人住房限购政策的建议,2023-08-25,本市自2021年1月22日起调整限购政策，离婚3年内购买商品住房的夫妻，其拥有的住房套数按离婚前家庭总人数计算。该政策执行近3年，在一定程度上抑制了房产投机现象，促进了我市房地产市场的持续健康发展。然而，该政策亦对因夫妻感情破裂而离婚的群体造成了“误伤”，打击了名下无房一方的正常购房需求。2023年7月24日召开的中央政治局会议对当前房地产形势作出了最新判断，指出要“适应我国房地产市场供求关系发生重大变化的新形势，适时调整优化房地产政策，因城施策用好政策工具箱，更好满足居民刚性和改善性住房需求”。本人认为以婚姻状况绑定限购的政策已不能适应当前房地产市场的发展，恳请市政府考虑优化限购政策，停止执行离婚3年内购买商品住房的夫妻，其拥有的住房套数按离婚前家庭总人数计算的规定。,2023-09-27,上海市房地产交易中心,付××同志：您反映的信访事项已受理。经研究，现答复如下：您反映夫妻离异三年内购房问题。《根据上海市住房城乡建设管理委、上海市房屋管理局、上海市规划资源局等关于促进本市房地产市场平稳健康发展的意见》（沪建房管联〔2021〕48号）第三条规定，“夫妻离异的，任何一方自夫妻离异之日起3年内购买商品住房的，其拥有住房套数按离异前家庭总套数计算。”因此，离婚3年内购房的夫妻，其拥有住房套数按离异前家庭总套数计算。目前，本市仍按照上述规定计算离异家庭住房套数，暂未调整该认定规则。上海市房地产交易中心2023年9月5日
关于 非上海户籍单身名下无房，且父母无房，有上海购房意愿的建议,上海市房地产交易中心,2023-09-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=38F021C90B544E2B9C15003A593FA7DD,关于 非上海户籍单身名下无房，且父母无房，有上海购房意愿的建议,2023-08-25,本人反映，非上海户籍单身名下无房，且父母无房，有上海需要购房的需求。本人认为，本人情况：单身，名下无房，在上海生活多年，小学开始就在上海就读（上岗八村小学，育青中学，高中回江苏高考，大学毕业后又来上海工作）。父母情况：名下无房，改革开放后一直在，上海个体户，租房度日。全家和上海很有感情，需要购房，结束漂泊生活。本人认为，现有政策中的非户籍条件下，已婚条件的限制，不适合，当前国情。本人要求，非上海户籍单身，名下无房，且父母无房，该情况，开放上海购房限制，允许买一套房。,2023-09-27,上海市房地产交易中心,李××同志：您反映的信访事项已受理。经研究，现答复如下：您反映非本市户籍单身居民购房问题。根据《上海市人民政府办公厅印发关于本市贯彻实施意见的通知》（沪府办发〔2011〕6号）第七条规定，“暂定在本市已有1套住房的本市户籍居民家庭、能提供符合规定的个人所得税缴纳证明或社会保险（城镇社会保险）缴纳证明的非本市户籍居民家庭，限购1套住房（含新建商品住房和二手住房）。”因此，非本市户籍单身居民暂时无法在本市购房。上海市房地产交易中心2023年9月5日
扶兰支路道路破损,上海市奉贤区西渡街道办事处,2023-09-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=045B8F596B2947988AFA20B983CEE4EF,扶兰支路道路破损,2023-09-26,本人反映西渡街道扶兰支路路面破裂，高低不平且光线昏暗，电瓶车自行车等经过非常颠簸，本人认为存在安全隐患，本人建议有关部门进行路面维护。,2023-09-27,上海市奉贤区西渡街道办事处,陈同志：您好！经了解，西渡街道相关部门已对扶兰支路路面进行实地勘查，对于路面破裂情况将安排第三方修复，预计于10月底完成路面修复工作。感谢您对西渡街道社区建设的关心和支持！
文明养宠,上海市奉贤区西渡街道办事处,2023-09-27,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=1D5C93232A9148E199D8E5D94A1C13E9,文明养宠,2023-09-26,本人反映小区内有很多居民养狗遛狗，但是还是存在较多不文明养宠的行为，如宠物粪便的收集，遛狗需牵绳等。造成小区路面及绿化带内都是粪便，影响业主健康和小区环境。 本人认为，小区环境需要大家共同维护。本人建议居委或物业加强宣传并增设宠物粪便收集点。,2023-09-27,上海市奉贤区西渡街道办事处,杨同志：您好！经了解，关于鸿宝一村南区不文明养宠行为，鸿宝第二居民委员会一直在向居民做宣传，并不定期联系社区民警协助教育宣传文明养宠。今后鸿宝第二居民委员会将继续加强对居民的宣传教育，要求居民依法文明饲养宠物。感谢您对西渡街道社区建设的关心和支持！
