title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
关于东方有线服务的问题,上海广播电视台,2024-02-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F53260BC588A43ABB2C8B72E51C57E2D,关于东方有线服务的问题,2023-12-16,    第一，上海东方有线电视售后服务重复改造。去年。已将有线电视机顶盒升级改造了。并且存在着多收费。经投诉以后予以退回。第二，今年9月份又对本用户进行所谓机顶盒升级改造。并收取30块机顶盒费用。而且原有的回看功能都没有了。第三，本院后有两台电视机，为什么又给我们第3台机顶盒？第四，两位老人用户年龄已达90岁。在他们不知情的情况下给他们两个上海广电的电话卡。并用他们的身份证予以开通。第五，自9月28号投诉，至今多次投诉。均未得到上门解决。要求他们销户。并说明多出来机顶盒的用途和多收30块钱的机顶盒费用。第六，上海东方有线多次欺诈消费、多次重复收费。投诉无回应。,2024-02-08,上海广播电视台,侯同志：您好！您反映的信访事项我台已受理。经核查，东方有线网络有限公司已与您取得了沟通，并解决了您的问题。此复。上海广播电视台2024年2月2日
关于东方有线服务的问题,上海广播电视台,2024-02-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=3263B47641444C7FA269C79BA381083F,关于东方有线服务的问题,2023-12-24,"本人反映,2023年度的有线电视收视费催款账单说已经用挂号信寄出了，经过数次去信箱里看都没有，后来去邮政所查询也没有。信访人认为，东方有线虚报信息，来胡弄消费者。信访人建议，东方有线应该做好服务。",2024-02-08,上海广播电视台,蒋同志：您好！您反映的信访事项我台已受理。经核查，东方有线网络有限公司已与您取得了沟通，表示了歉意，并提供了解决方案，您表示接受。此复。上海广播电视台2024年2月6日
关于东方有线电视收费的问题,上海广播电视台,2024-02-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=068063B5F6E24BB7BBE8A33D61182B40,关于东方有线电视收费的问题,2023-12-25,本人反映，上家2017年1-9月欠费有线电视共计207元。直至2023年本人想申请有线电视时才知这个情况。东方有线告知需本人承担部分费用才能注销。本人认为，此费用并非本人产生，不应承担。且东方有线在明知有欠款的情况下，六年来没有进行过任何催款措施，故本人一直不知情。本人要求，东方有线自行联系上家注销事宜，或无条件内部注销。否则该房屋进行后续交易时，仍需本人无端承担这笔费用。,2024-02-08,上海广播电视台,徐同志：您好！您反映的信访事项我台已受理。经核查，东方有线网络有限公司已与您进行了沟通，并解决了您的问题。此复。上海广播电视台2024年2月2日
大树遮挡路灯,上海市长宁区人民政府华阳路街道办事处,2024-02-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=E7C2BD6A247B41A19CFBC9549A216416,大树遮挡路灯,2024-02-05,延安西路北侧，东往西过定西路，第二个白色杆子的路灯被小区围墙内的香樟树严重遮挡，影响晚上行车安全，但此处没有门牌号，属于长宁区华阳路街道，请街道城运落实修剪。,2024-02-08,上海市长宁区人民政府华阳路街道办事处,曹**，您好：    您反映的信访事项本机关已受理。经研究，现答复如下：    经查，您反映的香樟树位于大西别墅小区内，由于长势旺盛，对附近路灯造成了严重遮挡。对此，街道已督促华阳物业进行处置，相关修剪作业已于2024年2月6日全部完成。    感谢您对华阳路街道工作的理解、支持和关注。    上海市长宁区人民政府华阳路街道办事处
建议设立适婚青年交流场所,上海市民政局,2024-02-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=ECCCCF6EBF3D499C82FFC84EB8D2C802,建议设立适婚青年交流场所,2024-01-31,本人反映，目前上海大龄未婚男女因为工作原因等，无法扩大社交范围，网站和婚介所的情况介绍不透明，人员也不定真实，很容易浪费时间，混淆视线。许多优秀的男女青年没有合适的渠道认识到对的人。本人认为，市政府可以定期定点举办社交会，广为宣传，对社会对个人都有好处。本人要求，由政府举办的各种青年联谊会，信誉高，宣传广，能切实解决群众的困难，收到大家的欢迎。,2024-02-08,上海市民政局,###同志：您好！您致信市征集办“建议设立适婚青年交流场所”的信访事项（网[2024]000028136）已转我局收悉，现答复如下：大龄未婚青年的婚恋问题是一个重大的社会问题。党和国家、本市市委市府历来重视青年的婚恋问题。共青团中央、民政部、国家卫生计生委《关于印发的通知》明确要求要做好青年婚恋工作。2017年4月，中共中央、国务院印发了《中长期青年发展规划（2016—2025年）》，将青年婚恋作为青年发展的重要领域，明确了目标任务，制定了发展措施。本市积极贯彻落实《关于进一步做好青年婚恋工作的指导意见》，推动青年婚恋交友服务体系的社会化发展。由我局等部门指导，市妇联、市团委、市总工会等部门及各区都举办了的形式多样的青年婚恋活动，如：长三角婚恋博览会等。每年的活动吸引上万人参与，赢得了较好的社会效益。团市委在青年婚恋方面积极发挥协调作用，推动各级各类团组织服务青年婚恋交友的工作整合；拓展基层团组织服务青年婚恋工作的社会化合作平台。感谢您对民政工作的关心和支持。此复。上海市民政局2024年2月8日
一位老百姓对虹桥机场枢纽的憧憬和建议,上海市规划和自然资源局,2024-02-08,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C0576F744D004ADF8EB75827206A7559,一位老百姓对虹桥机场枢纽的憧憬和建议,2024-01-29,一、虹桥机场枢纽是否有可能打造成上海中心城区的唯一的都市公园枢纽节点？与超大的上海浦东机场枢纽和廉价的南通上海机场枢纽相比较而言，虹桥枢纽却有着不可比拟的都市和生态空间优势，因为相比其它两大枢纽，首先南通上海机场枢纽不属于上海中心城市圈内，其次浦东机场枢纽体量巨大且周边并没有优质的绿色生态空间体系；二、虹桥机场枢纽是否有可能打造成未来上海“公园城市”里的时尚试点项目？比如打造上海第一座“西郊公园”里的机场（让顾客为生态生活买单）、上海第一个主打“绿色低碳”的飞机群（让顾客为低碳交通而买单）、上海第一座环保消费机场（让顾客为环保理念而买单）、上海第一组科技空中交通馆群（让顾客为未来设计和科普买单）、上海第一站——虹桥常识之门（比如对应上海浦东张江科学之门，科普绿水青山就是金山银山的基本常识、宣传相关绿色地球的实践理念和低碳生活常识、用生态科技和前瞻设计吸引更多消费者打开对未来绿色地球的憧憬和希望、打卡和消费，打造“先有常识、后有科学”品牌哲学，将虹桥打开生态常识之门与张江打开未来科学之门相呼应，推动浦东和浦西打造孪生之城）,2024-02-08,上海市规划和自然资源局,张同志：您好！您提出的将虹桥机场枢纽打造成为“都市公园枢纽节点”“上海“公园城市”里的时尚试点”的建议收悉。经研究，现将办理情况答复如下：您提出的将虹桥综合交通枢纽功能与地区生态空间相结合，进行整体打造的的建议非常具有借鉴意义。据了解，虹桥商务区近期将启动虹桥火车站西侧中轴线绿地公园综合提升改造工程，拟将中轴线打造成为活力和魅力兼具的公共活动空间，未来地区生态空间优势将进一步提升。未来我们在虹桥国际中央商务区及周边地区规划研究工作中，将充分吸纳您的建议，结合地区生态优势，推进地区大型公园绿地建设和改造，不断提升地区生态环境品质，放大虹桥综合交通枢纽的生态空间辐射效应。感谢您对上海市城市规划建设的关注。上海市规划和自然资源局2024年2月8日
感谢红日璞华养护院,上海市浦东新区民政局,2024-02-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F84AAF0D7BA14C3F933B33CCB489C408,感谢红日璞华养护院,2024-02-06,尊敬的上海市民政局领导：我是住在上海红日璞华养护院（周浦分院）老人的女儿。自从我父亲入住红日璞华养护院以来，得到了该院各位领导和员工的关心护理和帮助。对此，我表示非常感谢。红日璞华养护除了对老人们的衣食住行关心外，还经常组织老人们动手进行画画等活动。使老人们的手，脚，脑，眼能得到很好的锻炼。在各种节日里会组织一系列联欢会，使老人们的心情，精神得到了欢乐和愉快。也会把老人聚在一起，给老人过生日，作为独生子女的一代，把父母交给红日璞华养护院，我们真的很放心。老人们自己也说这里的真好。我父亲是住在养护院，生活在养护院的这几年，护理员朱大哥及其他员工对我父亲精心护理，不怕脏，不怕累。他们象亲人一样为老人洗澡，洗脚，洗衣服，保持老人的清洁。养护院的韩医生不时的关注我父亲的身体，叮嘱老人注意休息，按时吃药，保证老人们的身体健康。我父亲因为刚进养护院对养护院的集体生活不习惯。养护院的苏院长、李院长就经常找我父亲聊天。使我父亲在精神上得到安慰和安心。他们就像我的哥哥姐姐一样，关心我父亲，我们作为独生子女，目前正处于上有老下有小的阶段，我父亲这段时间也因为身体原因一直需要去医院看病，陪护成了我和我母亲最大的难题，养护院的几位院长得知我家里的情况，不仅给予言语上的安慰，还从实质上给予帮助，他们安排养护院的工作人员陪同我父亲一起看病，很多时候一陪就是一夜，感谢之心无法用言语表达。每次我们都给予红包想表达我们的谢意，但是均拒收，理由只有一个“这是我们应该做的”，每次都被他们深深感动。费用在此，我特向上海市民政局发“感谢信”，对红日璞华养护院的全体领导与员工表示诚挚的感谢。感谢你们为老人们的生活付出，感谢你们帮助我们给了父母一个安乐的晚年。使我们家属能在繁忙的工作中放心。,2024-02-07,上海市浦东新区民政局,告知书某女士：您提出的信访事项收悉，已按规定办理。感谢您对我们工作的关心和支持，欢迎今后继续就您所关注的问题建言献策。祝身体健康，生活幸福！此复。上海市浦东新区民政局2024年2月7日
携程机票价格欺诈,上海市长宁区文化和旅游局,2024-02-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=D1B1CAC8D09540B588004A6993A09E0B,携程机票价格欺诈,2024-01-23,"本人反映,2024年1月15日在携程购买了一张1月16日南京飞昆明的KY8230航班，携程上的价格全是包含了旅游券包的，没有正常普通票价选择的情况下，选了最低价格，携程显示机票+旅游券包985，基建50，燃油70，一共收取了1105元，我自行把机票打印出来，行程单上显示票面890，基建50，燃油70，合计1010元，携程多收了我95元，属于价格欺诈本人认为,携程应该诚信经营，按照消费者权益保护法赔偿本人要求,按机票支付价格退一赔三",2024-02-07,上海市长宁区文化和旅游局,窦**，您好：    您的信访事项网[2024]0000021032收悉，您反映在携程预定机票事宜，希望协助解决。现答复如下：    我局收到信访事项后，立即联系携程公司督促其以事实为依据妥善处理，携程表示将积极与消费者沟通解决。     2024年1月25日15:43分，我局工作人员与您联系核实确认，您与携程已就该问题协商一致并解决。    感谢您对我局工作的理解、关心与支持。    上海市长宁区文化和旅游局
携程网恶意诱导消费者购票,上海市长宁区文化和旅游局,2024-02-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=09FC250D8ECE452885F9D081E3969F22,携程网恶意诱导消费者购票,2024-02-01,在2024年1月31日晚，我于携程网尝试购买东京到成都的往返机票。在我选择的直飞优先中，携程网在我并未主动选择转机航班的前提下，帮我订购了一张3月7日MU5406的虹桥转浦东的转机航班。在我第一时间发现问题的同时，携程以以网络没有加载出来为理由，让我自行承担高达1000元的退票费损失。首先，其他机票订购软件包括航司自己的软件，如果往返出现多种航线，都是需要主动选择多选项的一个，而在这次购买中我并没有主动选择这条转机航线，我认为这是携程网的对于想要消费者尽快购票留下的不正当竞争。其次，在我购票途中，首先点进去的是往返均直飞的四川航空机票，但是在我返回并在此点进去之后，自动帮我选了其他航班，并未尽到应有的告知义务。最后，我认为收到这种不正当利益侵害的并不止我一个，因为在直飞优先的前提下，消费者往往会多家购票网站比对价格，而携程网在直飞优先的前提下主动选择转机，会造成价格低廉的假象，让消费者造成损失。,2024-02-07,上海市长宁区文化和旅游局,黄**，您好：    您的信访事项网[2024]000028701收悉，您反映在携程预定机票事宜，希望协助解决。现答复如下：    我局收到信访事项后，立即联系携程公司督促其以事实为依据妥善处理。    2024年2月2日16:27分，我局工作人员与您联系核实确认，您与携程已就该问题协商一致并解决。    感谢您对我局工作的理解、关心与支持。    上海市长宁区文化和旅游局
感谢信,上海市浦东新区市场监督管理局,2024-02-07,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=925E50C0C30B40ACBB6D31C67975C9A6,感谢信,2024-01-31,本人在1月21号购买烤猪背排吃坏肚子后（他们没弄熟不适合国人体质），在22号反应到市长信箱，后续是浦东区市场监督管理局的能干同志（不知道怎么称呼比较好）帮我协调处理，拿到了医药费和食安法规定的补偿，感谢市监局对我们消费者权益的保护，另预祝新年快乐步步高升,2024-02-07,上海市浦东新区市场监督管理局,告知书刘（先生/女士）：您提出的信访事项收悉，已按规定办理。感谢您对我们工作的关心和支持，祝身体健康，生活幸福！此复。上海市浦东新区市场监督管理局2024年2月2日
