title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
请求落实海牙公约要求，保障外商投资企业入沪,上海市市场监督管理局,2023-12-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=3233C8548C9048C9B90C957B9A3D6B77,请求落实海牙公约要求，保障外商投资企业入沪,2023-12-14,中国目前已是海牙公约成员国，本市市监局没有开放接受海牙公约认证的渠道，您要求本市市监局开放接受海牙公约认证的渠道，为外商投资企业设立提供保障。,2023-12-29,上海市市场监督管理局,吕先生/女士：    您反映中国目前已是海牙公约成员国，要求本市市监局开放接受海牙公约认证的渠道，为外商投资企业设立提供保障。    我局工作人员与您电话联系，告知您该项规定我局已于11月24日下发各区市场监管局，您可以正常前往区市场监管局办理该项业务。您表示目前问题已解决。    感谢您对我局工作的关心、理解和支持。
关于凌虹驾校教练不正当态度影响我个人考试问题,上海市道路运输管理局,2023-12-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=DB0D8B6687EF4FD2A0E4359F6E20DEE6,关于凌虹驾校教练不正当态度影响我个人考试问题,2023-12-03,本人反映，本人于今年4月报名凌虹驾校的驾照考试。5月开始科二练习，我在练车期间，a教练不认真教学，一直有睡觉、打游戏、斗地主、赌博等行为，他的行为违反了《道路交通安全法实施条例》第62条第3项。其次我联系他预约练车，他超7天未回复我的消息。7月初我要求凌虹驾校总部帮我更换教练，随后b女教练接手于我。b教练每次让不同的教练带教我，说自己很忙没有时间，其实是匆匆下课去吃午饭，下午就下班了，导致我的练车效率依然没有提升。11月底我预约了科三考试，考试前6天我联系b教练练车，要求可以有2天时间熟悉练车，她以工作忙为由拒绝我，称科三考 前一天练一个下午车足够。后联系凌虹-龙泉部负责人c教练（b教练老公）诉说该情况，c教练说多练一天车会增加他们的成本，还将责任推卸在我的身上。驾校的练车教学计划，我也并不知情。本人认为，该驾校龙泉分部的教练十分不专业，一而再再而三的降低我的练车效率，损害我的消费者权益。本人要求，凌虹驾校总部必须认真负责我的科三考试，考前可以提供8小时以上时间熟悉练车。对持有不正当态度以及危害社会交通的教练做出应有的惩戒！,2023-12-29,上海市道路运输管理局,张同志：  您好！您关于驾培行业的来信已收悉，经研究，现将处理意见答复如下：  经核实，您因驾校教练员态度问题而进行投诉。接到您的来信后我们高度重视，第一时间联系驾校沟通核实。目前，双方达成共识，已为您更换教练员继续培训。  感谢您对本市道路运输行业的关心和支持。                                           上海市道路运输管理局                                                      2023年12月19日
驾校拒不退款,上海市道路运输管理局,2023-12-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=06FCD7D99F6F486BB02FA317C5FD5B48,驾校拒不退款,2023-12-14,"本人反映,上海荣安驾校约定好的体检不过关全额退款，并且签署合同，但实际上却找各种理由拒不退款。本人认为,驾校的这种行为严重损害了我的合法权益，并且无视合同的法律效益，浪费我的大量时间和精力。本人要求,驾校按照事先约定好的条件体检不过关全额退款。",2023-12-29,上海市道路运输管理局,江同志：  您好！您关于驾培行业的来信已收悉。经研究，答复意见如下：  经核实，您因对驾校教练员教学态度不满而进行投诉。接到您的来信后我们高度重视，第一时间联系驾校沟通核实。  目前经双方协商，已达成共识，您已收到退款。  感谢您对本市道路运输行业的关心和支持。                                    上海市道路运输管理局                                       2023年12月28日
驾校培训退费申诉,上海市道路运输管理局,2023-12-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=0E69882C39674568AA2B2F77041D5C6B,驾校培训退费申诉,2023-12-03,本人和老公在上海申城驾驶员培训有限公司和上海泉顺驾驶员培训有限公司报名学驾驶，自签订合同后，驾校不按合同履行义务，拒绝回应本人合理请求。本人要求上海申城驾驶员培训有限公司退还已支付的金额8570元在扣除产生费用后未发生的培训费用（科目一已通过），并且赔偿合理的10%精神损失费用；保留本人和老公驾驶学籍，依法追究上海申城驾驶员培训有限公司和上海泉顺驾驶员培训有限公司责任。                                                                                                                                                                                                         ,2023-12-29,上海市道路运输管理局,刘同志：  您好！您关于驾培行业的来信已收悉，经研究，现将处理意见答复如下：  经核实，您因与驾校产生培训纠纷而进行投诉。接到来信后我们高度重视，第一时间与驾校沟通核实。目前，您已与驾校达成共识，驾校已安排教练员继续为您培训。  感谢您对本市道路运输行业的支持和理解。                                       上海市道路运输管理局                                              2023年12月18日
分包业绩有没有办法在个人四库一平台可查,上海市住房和城乡建设管理委员会行政服务中心,2023-12-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=8474E54F4B9944DBB19B9308E1EFC780,分包业绩有没有办法在个人四库一平台可查,2023-12-21,"本人反映,本人有一个分包项目，四库一平台通过个人查不到业绩，了解到项目业绩算总包的，分包不体现本人认为,分包也有分包合同，也是走正规程序本人要求,希望通过四库一平台个人信息也能查到分包项目业绩，毕竟业绩对个人今后发展有很大方面作用",2023-12-29,上海市住房和城乡建设管理委员会行政服务中心,同志您好：您反映的信访事项本机关已受理。经研究，现答复如下：您反映上海分包项目分包业绩有没有办法在个人四库一平台可查。您认为分包也有分包合同，也是走正规程序，建议希望通过四库一平台个人信息也能查到分包项目业绩。我中心已将向四库一平台申请项目信息补录的相关规则和具体流程告知您，您表示已知晓。感谢您对我中心工作的关心、理解和支持。上海市住房和城乡建设管理委员会行政服务中心2023年12月27日
达功（上海）电脑有限公司,上海市松江区人力资源和社会保障局,2023-12-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=B4E16FBCF2D14E06BA18E73251CBE0F9,达功（上海）电脑有限公司,2023-12-23,本人于2021年3月至2021年03月在达功（上海）电脑有限公司单位从事普工工作，自2021年03月开始达功（上海）电脑有限公司单位拖欠工资，目前拖欠本人2021年3月至2021年3月的工资。,2023-12-29,上海市松江区人力资源和社会保障局,信访事项处理意见书窦**同志：您反映达功（上海）电脑有限公司拖欠工资的信访事项本机关已受理。经核实，现答复如下：经松江区经开区劳动人事争议调解中心工作人员联系达丰（达功）上海电脑有限公司核实，经企业人事核实确认后已支付您2021年1月28日-2月3日的工资416元，您表示认可。感谢您对我们工作的关心、理解和支持。上海市松江区人力资源和社会保障局2023年12月28日
申请泗泾雅悦美筑项目竣工证申请情况的信息公开,上海市松江区规划和自然资源局,2023-12-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=79E64B6944024C9E82412E4FD817C2AE,申请泗泾雅悦美筑项目竣工证申请情况的信息公开,2023-12-11,"本人反映, 泗泾雅悦美筑项目（案名：公园海德）临近合同约定交房时间。12345回复开发商尚未提交齐全的用于办理竣备的资料。开发商旗下物业回复资料已提交。目前不同口径的信息有所出入。本人认为, 延迟办理竣备影响按合约交房。本人要求, 松江区规资局公开雅悦美筑项目迄今申请竣备的进度，和可能的资料缺失情况，以便公众共同监督。",2023-12-29,上海市松江区规划和自然资源局,告知书童*：您好！您信访反映的事项收悉，现答复如下：该项目正在申请办理竣工验收，目前申请要件不齐全，已督促企业加快对接，明确时间节点并对居民公开。上海市松江区规划和自然资源局2023年12月18日
表扬静安区江宁路街道社区卫生服务中心医生,上海市静安区卫生健康委员会,2023-12-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=81454869B85942838F008180C4CDE8B3,表扬静安区江宁路街道社区卫生服务中心医生,2023-11-29,本人于8月份带家属至静安区江宁路街道社区卫生服务中心就诊，中心中医推拿针灸科几位医生技术精湛，服务态度好，待病人如亲人，特此表扬！,2023-12-29,上海市静安区卫生健康委员会,简复告知书项同志：您好！您于2023年11月29日信访反映的事项收悉。您对江宁路街道社区卫生服务中心中医科几位医务人员的表扬诉求已转达医疗机构，中心将根据医院制度对相关医务人员予以表扬。感谢您对静安卫生健康工作的理解支持。特此告知。上海市静安区卫生健康委员会2023年12月1日
国内双一流硕士落户咨询,上海市学生事务中心,2023-12-29,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=409D136AF1FA4AE18091FD3F89FB2A0F,国内双一流硕士落户咨询,2023-12-22,您好，我是双一流高校的应届硕士毕业生，预计2024年6月18日毕业，现已签订工作，签订公司为某公司上海分公司。请问我是否满足落户申请条件？我所签订的公司是否满足申请条件？如果满足条件的话，我签订的公司可以协助我办理直接落户吗？,2023-12-29,上海市学生事务中心,郑同学：        您反映的信访事项本单位已受理。经研究，现答复如下：        您咨询应届毕业生落户问题。上海市学生事务中心于12月26日电话联系您，告知您《关于做好非上海生源应届普通高校毕业生进沪就业工作的通知》是年度性文件，请在毕业当年关注上海学生就业创业服务网（www.firstjob.shec.edu.cn）相关进沪就业政策。        您如需咨询相关问题，可直接拨打上海市学生事务中心咨询电话：021-64829191。        特此回复。                                                                                 上海市学生事务中心                                                                                       2023年12月28日
公交班次调整,上海市嘉定区交通委员会,2023-12-28,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=C5D1839648A74A69BCA7113FA9D51A6E,公交班次调整,2023-12-07,"本人反映，12月20日起，公交嘉定20路工作日运行班次由每日16班，减少为13班。特别是南门车站发车的16.20班次的下一班是17.50，整整间隔一个半小时，本人认为,嘉定20路，工作日公交班次不应减少，反而应该增加，本人建议能否不调整嘉定20路班次。",2023-12-28,上海市嘉定区交通委员会,颜同志：您反映公交嘉定20路建议不要调整班次时间的信访事项收悉。经研究，现答复如下：经核实，嘉定公交公司通过综合交通调查，嘉定20路因客运量下降，自2023年12月10日首班车起，嘉定20路调整行车时刻表延长班次间隔，给您带来的不便，敬请谅解。根据您的建议，我委要求公交公司持续关注嘉定20路调整以后的客流情况和沿线居民的出行情况，结合营运实际，适时优化调整行车作业计划，以满足居民的出行需求。感谢您对我们工作的理解和支持。上海市嘉定区交通委员会2023年12月21日
