title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
关于上海图书馆还书流程优化的建议！,上海市文化和旅游局,2024-01-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=33F2BE28EBB34699AA3C026E5A195F6B,关于上海图书馆还书流程优化的建议！,2023-12-23,本人反映，于12月17日在上海图书馆淮海路一楼参考外借处还书（《盐镇》），21日发现该书系统仍在借阅状态，致电上海图书馆沟通情况，工作人员表示已在仓库找到此书，由于工作人员的失误已逾期4天，故需要我到柜台办理免除逾期费的手续。今日在黄浦区图书馆借书，发现由于该书的原因，无法进行新书籍的借阅。本人认为，由于上海图书馆方原因导致的逾期，因由上海图书馆单方系统进行处理解决，不应该涉及到市民的借阅。本人要求，上海图书馆尽快解决此问题，为市民带来方便。,2024-01-15,上海市文化和旅游局,翟同志：您好！您反映的信访事项已收悉，我局非常重视，现就您提出的问题，答复如下：经上海图书馆核实处理，目前已经为您解决了读者卡问题，不影响您后续的正常借阅。同时向您解释了当时未第一时间减免的原因，并表达了歉意。感谢您的建议，今后上海图书馆将对此类情况加强管理。特此回复。上海市文化和旅游局2024年1月9日
二房东不退剩余房租,上海市嘉定区菊园新区管理委员会,2024-01-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=CF72016385DE400287C55DA7E7E1FAB8,二房东不退剩余房租,2023-12-28,"本人反映,本人11月1日起承租房东的慈竹路265弄的房屋，签订合同当天押一付三一共支付四个月房租，12月14日本人征得房东同意提前退租，按照合同本人主动放弃押金，但剩余1.5月租金要求房东退还，房东口头答应后，从12月21日至今，电话不接微信不回。本人要求，有关部门督促其归还我的租金。",2024-01-15,上海市嘉定区菊园新区管理委员会,朱先生：您提出的信访事项收悉。经与您电话沟通了解，您表示房屋的租金归还事宜已与房东协商一致并解决了。感谢您对我们工作的理解和支持。上海市嘉定区菊园新区管理委员会2024年1月5日
小区停车问题,上海市静安区人民政府临汾街道办事处,2024-01-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=A787486F5CFE47D69F6F6DA9C7325987,小区停车问题,2023-12-19,本人反映目前小区车位实行居委会、业委会所谓的“相对固定车位”模式，本人因停车问题多次和居委会、业委会沟通。要求居委、业委会积极有效的重新制定小区停车制度，解决我的停车问题。,2024-01-15,上海市静安区人民政府临汾街道办事处,居民同志：您好！您信访反映的事项已收悉。经了解，闻喜路555弄小区停车管理规约是经业主大会通过，按照小区“三项规约”实行的，由小区物业进行管理服务。居委会、物业、业委会已与您联系沟通情况，为您安排了小区适当的停车位置。感谢您对小区停车管理工作的支持。
关于扰民问题,上海市浦东新区三林镇人民政府,2024-01-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=063FC141799F4317AA5F0B96BB4449F7,关于扰民问题,2023-11-01,"本人反映,小区后面是一片空地，最近开了商业充电站。充电站噪音太响影响睡眠。本人要求, 能够解决本小区后面充电站噪音问题",2024-01-15,上海市浦东新区三林镇人民政府,郑同志：您反映充电桩噪音扰民的信访事项已受理。经研究，现答复如下：经与该能源充电站运营方沟通协调，目前降噪设备正在安装中，请您耐心等待。感谢您对上海市浦东新区三林镇人民政府工作的关心、理解和支持。上海市浦东新区三林镇人民政府2023年12月25日
学校交付验收,上海市浦东新区教育局,2024-01-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=73383A7ECA9A4849B3A613A0FDE6319C,学校交付验收,2023-12-27,"本人反映,上海市浦东新区某路附近常年没有对口初中和小学，目前康桥路上建立了新的初中，内部装修完毕共用了5年多，施工结束日期改了又改。目前基本都已经完成了，但是通过走访无法获悉是否已交付。本人认为,相关部门没有切实监督。本人要求,加快学校的各项验收，信息公开，确保24年9月能开学。",2024-01-15,上海市浦东新区教育局,竺先生/女士：        您反映的信访事项本机关已受理。现答复如下：        您来信要求加快某社区公建配套初中各项验收工作，确保2024年9月开学。        教育主管部门已会同属地镇人民政府，抓紧研究信访所涉地块初中验收工作，力争尽快完成综合竣工验收并交付使用。        您的建议将留作参考。        感谢您对浦东教育工作的关心、理解和支持。       此复。                                                                                               上海市浦东新区教育局                                                                                                        2024年1月10日
建筑工人实名制系统相关问题,上海市建设工程安全质量监督总站,2024-01-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=7CF1518AFDD249E1BA8301FA55A81E76,建筑工人实名制系统相关问题,2023-12-02,信访人反映建筑工人实名制系统离职操作问题,2024-01-15,上海市建设工程安全质量监督总站,您反映的信访事项已受理。现答复如下：您咨询建筑工人实名制的问题。我站于2023年12月２日与您联系，建筑工人实名制离场可通过随申办程序进行操作。我站于2024年1月10日再次与您联系，您表示你的问题已得到解决。感谢您对我站工作的支持和理解。您可以登录http://xfb.sh.gov.cn查询具体办理情况。上海市建设工程安全质量监督总站2024年1月10日
关于市场监督管理局颁发的汽车吊证书问题,上海市建设工程安全质量监督总站,2024-01-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=584C69910A604D55818473EE6EB7629C,关于市场监督管理局颁发的汽车吊证书问题,2023-11-29,信访人反映外省市市场监督管理局办法的汽车吊证书能否在上海建筑工地使用,2024-01-15,上海市建设工程安全质量监督总站,您反映的信访事项已受理。现答复如下：您咨询外省市市场监督管理局颁发的汽车吊操作证书能否在上海建筑工地使用的问题。我站于2023年12月1日与您联系，外省市市场监督管理局颁发的有效期内的汽车吊操作证书可以在上海建筑工地使用。我站于2024年1月10日再次与您联系，您表示你的问题已得到解答。感谢您对我站工作的支持和理解。您可以登录http://xfb.sh.gov.cn查询具体办理情况。上海市建设工程安全质量监督总站2024年1月10日
关于学生患传染病复课的建议,上海市浦东新区教育局,2024-01-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=6EC115F86849419AA245A3BBA758DBB2,关于学生患传染病复课的建议,2023-12-25,今年秋冬季中小学学校传染病影响较大，许多学生患支原体、甲流等。但是，许多学校对患病学生复课没有具体规定，不少学生没有康复，带病上学，引起学生间传染。建议对患传染病的学生，按医生复课证明复课上学，减少相互传染，保障学生健康。,2024-01-15,上海市浦东新区教育局,王先生/女士：         您反映的信访事项本机关已受理。现答复如下：         您来信反映目前学校甲流、支原体肺炎等传染病严重，学校对患病学生复课没有具体规定，不少学生没有康复带病上学，引起学生间交叉感染的问题。         根据《中小学校传染病预防控制工作管理规范》，学生病愈且隔离期满时，应持复课证明到学校医务室或者卫生室查验后方可进班复课。教育部门已下发相关通知，要求各学校做好冬春季重点传染病防控工作；下一步将向各学校进一步明确校内传染病复课流程，切实保障学生在校期间身心健康。        感谢您对浦东教育工作的关心、理解和支持。        此复。                                                                                                           上海市浦东新区教育局                                                                                                                    2024年1月5日
感谢信,上海市金山区朱泾镇人民政府,2024-01-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=714DF7B28E1B473085888AF8EF8C930C,感谢信,2024-01-11,12月27日朱泾镇的信访接待日，朱泾镇接待领导及信访相关工作人员在了解我具体情况后，为我解决了问题（为我户开具建房证明）。本人由衷感谢！,2024-01-15,上海市金山区朱泾镇人民政府,汪女士：     感谢您对我们工作的关心和支持，欢迎今后继续对我镇工作建言献策。     祝身体健康，生活幸福！
感谢信,上海市金山区交通委员会,2024-01-15,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=038921842AE34CC3B00C0CAAECACB324,感谢信,2024-01-02,2023年12月15日写信关于亭卫公路立新街路口增设通道等意见和建议，贵单位积极受理并实地核实相关信息，最终协调相关部门落实解决方案。人民群众实际出行安全需求得到保证，感谢贵单位为人民服务做表率。,2024-01-15,上海市金山区交通委员会,谈同志：     您来信感谢我委积极协调相关部门落实解决亭卫公路立新街路口增设通道问题。首先，感谢您的来信。人民群众的认可是我们工作的动力和方向，我们将一如既往立足本职，积极践行为民服务宗旨，切切实实为民办实事、解难事、做好事。     感谢您对金山交通工作的关心、理解和支持。
感谢信,上海市浦东新区民政局,2024-01-12,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=A3EF6B6674664B1496AB16B993A03BCF,感谢信,2024-01-10,尊敬的领导：       您好。怀着非常激动的心情向党和政府表示感谢。       2023年，我为高龄的父母，向上海市民政局申请了上海市适老化改造项目——浴室改造，于2023年12月完工。       整个过程规范科学，各个环节衔接顺畅，体现了极高的管理水平。工作人员在和老人交流、现场施工、验收交付等各个环节，都体现了热诚服务、精细用心。      我和父母分开居住，非常担心老人洗澡中发生伤害事故。这次改造后的浴室焕然一新，不仅美观舒适，还杜绝了老人洗澡发生的隐患，而且配备了扶手、防滑砖、暖风等周到产品，老人非常开心和感动。      上海在经济恢复的关键时刻，在资源有限的情况下，党和政府还是投入资源为民造福，更显难能可贵。感谢党和政府的暖心举措，充分体现了“为人民服务”的初衷，也是“人民城市”的生动诠释，上海适老化工程不愧是民心工程和暖心工程，体现了英雄城市的人文关怀和城市温度。       我作为一个上海市民，一定会在市委坚强领导下，更加努力地工作，建设国际影响力的社会主义现代化大都市。       再次表示衷心感谢，祝领导和您的同事们身体健康，工作顺利，新年快乐。,2024-01-12,上海市浦东新区民政局,告知书吴先生：您提出的信访事项收悉，已按规定办理。感谢您对我们工作的关心和支持，欢迎今后继续就您所关注的问题建言献策。祝身体健康，生活幸福！此复。上海市浦东新区民政局2024年1月11日
关于道路问题,上海市浦东新区合庆镇人民政府,2024-01-12,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=6D2E5C36E8E7484EB7D9CD2A58ECA12F,关于道路问题,2023-12-22,有段道路被经常各种大型货车碾压，道路行驶上去十分颠簸，对来往居民造成不便利，望修复道路.,2024-01-12,上海市浦东新区合庆镇人民政府,夏同志：您来信反映事项经镇城运办、村委及养护公司现场踏勘核实，该处道路因附近企业大型车辆出入较多，造成道路坑洼破损。针对道路破损现状，以及为保障道路安全，村委多次与附近的大型车辆出入较多的企业协商沟通，最终达成一致：由企业负责对该处道路进行修复，目前已落实修复。在施工过程中，镇相关部门会对修复情况实施监管，确保修复工作有序推进。感谢您对我们工作的理解和支持！上海市浦东新区合庆镇人民政府2023年12月28日
关于水质问题,上海市浦东新区惠南镇人民政府,2024-01-12,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=AB72E0897DC04673A1E31FB1C6707852,关于水质问题,2023-11-08,"本人反映,小区二次供水质量很差，影响居民健康本人认为,由于是2000年之后的房子，没有赶上市政府二次供水管道改造项目。本人要求,政府持续推进小区二次供水管道改造，保证市民用水健康。",2024-01-12,上海市浦东新区惠南镇人民政府,耿同志：您反映您小区二次供水质量很差，因是2000年之后的房子，没有赶上市政府二次供水管道改造项目，要求处理的来信收悉。现答复如下：经了解，该公寓为2000年之后建造的房屋，故未在市政府二次供水管道改造名单内，小区物业第一时间将您反映的问题反馈至自来水公司，自来水公司于近期已到现场了解情况，同时物业公司已针对公寓水箱进行全面清洗，进一步保障居民的用水安全。特此告知。感谢您的来信。上海市浦东新区惠南镇人民政府2023年12月28日
道路施工管道建材阻塞人行道,上海市杨浦区建设和管理委员会,2024-01-12,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=8320E51E9A9A4981A95165E50A76B536,道路施工管道建材阻塞人行道,2023-12-26,本人反映，翔殷路营口路交叉口施工，管道建材堵住斑马线通往人行道。本人认为，在城市内施工，堆放管道建材等物品应考虑各个方向的人流和车流，避免给人民带来不便，造成安全隐患。本人要求，尽快清理翔殷路营口路路口的管道建材。,2024-01-12,上海市杨浦区建设和管理委员会,忻女士：您反映的信访事项本机关已受理。经研究，现答复如下：我委根据相关文明施工规定，要求施工单位立即整改，并于2023年12月29日晚完成整改。目前本段管线施工已接近尾声，我委将紧盯工程时间节点，协同推进。同时我们会继续督促施工单位做好安全、文明施工，减少对周边居民的影响。感谢您对我区市政工程管理工作的理解与支持。上海市杨浦区建设和管理委员会2024年1月9日
智行app扣款投诉,上海市杨浦区文化和旅游局,2024-01-12,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=922E0590479746B58542E5F178C446D9,智行app扣款投诉,2023-12-21,本人反映，我今天发现有一笔订单是在我不知情的情况下自动扣费，订单时间是2033年7月9日预定的7.24-7.15入住，我完全不知情，今天打开app才发现，订单是已经完成，打客服电话客服推脱并且以时间超出售后时间为由拒绝沟通，但是后台均可查到我没有入住，客服也承认这一点，我的诉求是全额退款，如果界定为欺诈消费者的话必须退一赔三！理由如下：一是在我不知情的情况下app订的，我是独居也不存在别人碰我手机的情况，另我在西安工作（有时间线证据）根本没时间没动机去订；二app内自动扣费我完全不知道，还是从银行卡里直接扣的，这让我很怀疑智行app绑定银行卡的安全与否；三7月到现在12月这期间酒店在我未入住的情况下从未联系过我询问情况，而智行也没有发送过任何通知入住的预定信息或通知，才会导致我这么长时间没有发觉，我认为存在欺诈性消费，而且app在扣费和消息通知上很不到位，前后没有任何通知，故此点不应该成为客服拒绝售后的理由和借口，该行为也违背了消费者的知情权。,2024-01-12,上海市杨浦区文化和旅游局,高同志：您反映的信访事项已受理。经研究，现答复如下：2023年12月25日企业与您进行沟通，告知您酒店订单是您自行下单，您于2023年07月09日15时29分03秒提交订单2023年07月09日15时29分14秒进行支付，付款金额113元。预订神木倪家商旅酒店特价标准间2023年07月14日入住2023年07月15日离店。现酒店订单已成交，无法取消退款，智行APP考虑服务体验，愿意补偿60元，您表示需要考虑下此方案，企业告知您方案保留，有需要随时联系平台，您表示知晓。2023年12月26日，我局工作人员致电您与您进行协调，您表示接受企业60元的补偿方案，确认双方达成一致。感谢您对我局工作的关心、理解和支持。上海市杨浦区文化和旅游局2023年12月27日
共享单车整治,上海市虹口区人民政府嘉兴路街道办事处,2024-01-12,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=09CC6A43038F408FB8F4BE3EC8143117,共享单车整治,2023-12-28,"本人反映,海伦路地铁站共享单车乱停放本人认为,影响市容市貌本人要求,进行整治",2024-01-12,上海市虹口区人民政府嘉兴路街道办事处,朱同志：您反映的信访事项已受理。经研究，现答复如下：针对您反映的情况，我街道职能科室联系市容、城管工作人员，至现场进行了检查，发现确实存在这一情况。为此，一是当场由城管部门工作人员与街道第三方进行清运；二是要求周边居委会加强对附近区域的关注、宣传，发现问题及时上报；三是联系共享单车运营单位加强管理。下一步，街道也将加强对该区域巡查，巩固整改成效，维护良好环境，防止再次发生类似问题。在此，也感谢您对我街道社区工作的关注与提出的宝贵意见建议。上海市虹口区人民政府嘉兴路街道办事处2023年12月28日
小区改造侵害居民利益,上海西部企业集团有限公司,2024-01-12,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=2DE62C21786C4AA4A285BB082F32B2E1,小区改造侵害居民利益,2023-11-29,本人反映，普陀区某小区物业在美丽家园改造期间，擅自更改小区改造规划，随意占用车道搭建休息亭子。本人认为，1、小区物业侵害了业主的知情权；2、擅自改变了用地性质。本人要求，1、立即停止违规施工操作； 2、小区物业不得擅自更改规划用地，应严格按照规划图实施改造工程；3、恢复小区主干道最原始规划的状态，不得擅自修建有顶棚的建筑。,2024-01-12,上海西部企业集团有限公司,沈同志：您好！您反映的信访事项已受理。经核查，现答复如下：经了解，该处原搭建的旧休息棚已拆除。目前在此处安装的休闲廊架，施工方为按图施工，并非擅自更改小区改造规划。12月8日，经工作人员与您沟通，您表示实际反映诉求为拆除休闲廊架，拆除后可避免小区居民在此处聚集，同时也可以避免居民在您家围墙外做出不文明行为而导致您家中气味难闻的问题。现通过协商，已决定采用补种绿化增加密度的方式，避免上述情况，您表示知悉。感谢您对我们工作的理解和支持！上海西部企业集团有限公司2023年12月13日
