title,agency,date,links,标题,来信日期,信件内容,回复日期,回复单位,回复内容
关于施工赔偿,上海市青浦区国有资产监督管理委员会,2024-01-05,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=A964F77534D84377A8B85E9E22D61E94,关于施工赔偿,2023-10-24,本人反映，9月10日上午8时10分，本人驾驶车辆行至青安路飞轮大楼往东大盈港支路，该处附近有一处施工但未封闭道路，道路前面有一处铁皮门，呈开启状态，无任何道路封闭与安全指示，道路右侧有建筑垃圾堆放，但现场未在施工，也无任何施工相关人员，本人行驶过铁皮门约5米处发现前方道路狭窄不宜通行，于是准备调头返回 ，调头时，后轮落地处于道路边沿，但由于施工导致的沙土松软不能承重导致轮胎陷入，底盘压住建筑垃圾中一块较大石头，多次尝试车辆开出无果。下午我联系道路救援拖车将车拖出，检查后发现后车胎被磨损约8mm深凹痕，底盘由于车辆下陷压住一处石块有约20cmx30cm大小的磨损。9月14日我前往该处，欲查找施工人员未果。本人要求，建设管理部门明确施工责任，并要求施工责任方赔偿本人损失。,2024-01-05,上海市青浦区国有资产监督管理委员会,周先生：您好！您来信反映的事项收悉。经核实，2023年12月6日，新城公司与您达成一致，就您主张的车辆赔偿一事，由工程项目部赔偿您4000元，您表示认可。您的信访事项已解决。感谢您对道路建设工作的关心、理解和支持。
共享单车乱停放,上海市虹口区人民政府嘉兴路街道办事处,2024-01-05,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=739E49F3C92948AE8779B6E3AB807232,共享单车乱停放,2023-12-28,"本人反映,海伦路地铁站共享单车乱停放，希望能够管理本人认为,影响市容市貌本人要求,希望摆放整齐，莫要影响市容",2024-01-05,上海市虹口区人民政府嘉兴路街道办事处,石同志：您反映的信访事项已受理。经研究，现答复如下：针对您反映的情况，我街道职能科室联系市容、城管工作人员，至现场进行了检查，发现确实存在这一情况。为此，一是当场由城管部门工作人员与街道第三方进行清运；二是要求周边居委会加强对附近区域的关注、宣传，发现问题及时上报；三是联系共享单车运营单位加强管理。下一步，街道也将加强对该区域巡查，巩固整改成效，维护良好环境，防止再次发生类似问题。在此，也感谢您对我街道社区工作的关注与提出的宝贵意见建议。上海市虹口区人民政府嘉兴路街道办事处2023年12月28日
邻居半夜弹琴扰民,上海市虹口区人民政府四川北路街道办事处,2024-01-05,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=797BA9A0907D4D8482F00408559EE3A8,邻居半夜弹琴扰民,2023-12-12,"本人反映,邻居经常半夜弹琴发出很响的声音上门沟通过无果本人认为,导致我们无法正常生活本人要求,希望有关部门解决",2024-01-05,上海市虹口区人民政府四川北路街道办事处,孟同志：您反映的信访事项已受理。经研究，现答复如下：经街道工作人员实地走访了解情况，多名居民反映确实有半夜弹琴的声响。为此，工作人员约谈了当事人，并告其停止半夜弹琴扰民的行为。对方表示因家中小孩有练琴的需要，现安排其去学校琴房进行练琴，已停止半夜弹琴扰民的行为。感谢您对我们工作的理解支持。上海市虹口区人民政府四川北路街道办事处2023年12月18日
关于户口申报问题,上海市金山区漕泾镇人民政府,2024-01-05,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=E4A5130CD96440DA89B9EDEB4EFA6C2E,关于户口申报问题,2023-12-02,反映老宅动迁后易地建房于阮巷小区，因无宅基证，现小孩出生无法报户，要求解决。,2024-01-05,上海市金山区漕泾镇人民政府,高同志：      您好，您反映的信访事项已受理。经研究，现答复如下：     经了解，您已于2023年12月7日携带镇政府签发的建房批复证明，从阮巷村（已拆迁）迁入到了阮巷小区，并且您的儿子已经随父亲报出生，您所反映的房屋动迁后的落户问题已得到解决。     感谢您对我们工作的理解和支持。
学分认定问题,上海政法学院,2024-01-05,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=1058649BBD794A74A2C78933F25532A2,学分认定问题,2024-01-02,"本人反映,学校关于课程改革导致的学分认定不合理。学校在进行课程改革时，如22届进行课程改革（学生与老师都没有通知到消息），21届上了22届人才培养方案上的课不能算作学分，选课时选课系统没有提醒，人才培养方案里也没有提醒不能上22届选课方案上的课，导致学生在不知情情况下多修了学分，产生了额外的学费负担。本人认为,这一规定既不合情也不合理。本人要求,学校能针对这一规定作出修改。",2024-01-05,上海政法学院,孙同学：         您好!         您提出的信访事项收悉。         您反映学校课程改革导致学分认定不合理，产生了额外的学费负担。针对您反馈本学期选修了2022级人才培养方案中的课程“广播电视概论”，以为该课程无法认定为专业开放选修课学分。根据学校2021级本科人才培养方案，专业开放选修课可修读范围既包括本专业教学计划中列出的专业选修课，也包括其他专业（方向）的专业学位课和专业开放选修课。根据该规则，您所选修的“广播电视概论”可认定为专业开放选修课，不存在选修的课程不给认定学分的情况。如您所修读的该门课程考核合格，教务处将根据学校专业开放选修课选修及学分认定规则，认定专业开放选修课学分。      感谢您对学校工作的理解和支持！       此复                                                                                                                      上海政法学院                                                                                                                        2024年1月4日
反映额度问题,上海市交通委员会行政服务中心,2024-01-05,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=57AC9E9530C34B85B984EB784F903A05,反映额度问题,2023-12-08,　　本人反映，我于近日卖出名下新能源汽车并订购了一台新车（纯电），打算在12月31日前完成上牌。4S店销售说需要先释放额度，于是，我打了12345，交通委说如果之前做过新能源汽车与燃油客车额度绑定，才有释放业务，可我从来没拍过蓝牌呀，他们建议我另向经信委咨询。但经信委又说客车额度都是交通委在管，他们只负责背景审核而且是全程一网通办。我不知道接下去该怎么办了。　　本人认为，不管是交通委管额度，还是经信委管额度，所有工作都应该规范、透明。我即使卖出旧车，相应的额度就应该同步释放并通知到我，不用我自己一家一家的问。,2024-01-05,上海市交通委员会行政服务中心,陈同志：　　您于2023年12月8日致信《主任信箱》反映换购新能源汽车后重新申请专用牌照额度的信访问题已由我单位受理。　　经了解，您此前出售的机动车系使用本市专用牌照额度登记的新能源汽车。根据《上海市鼓励购买和使用新能源汽车实施办法》（沪府办规[2023]25号）第五条第三款规定，使用专用牌照额度注册登记的新能源汽车报废以及办理转让和变更登记、注销登记、失窃手续的，专用牌照额度自动作废，即您名下新能源汽车专用牌照额度已作废，故无需再申请释放。　　2023年12月13日我单位工作人员就上述情况与您耐心解释，你表示问题已解决，对中心信访处理工作表示满意。　　感谢您对上海交通行业的关心、理解和支持。　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　上海市交通委员会行政服务中心　　　　　　　　　　　　　　　　　　　　　2023年12月22日
新房开发商拒不维修,上海市青浦区住房保障和房屋管理局,2024-01-05,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=1BC5B0874F6C4D0694CB81B4CC83B68F,新房开发商拒不维修,2023-11-28,"本人反映,今年9月，本人所购由上海新徐泾城实业有限公司开发的，位于上海市青浦区徐泾镇徐安路28弄的虹桥灿耀星城交房。一是该开发商合同违约，延迟交房；二是新房交房后，房内装修问题一直拖延不决，物业推诿不作为，开发商无人负责，多次联系报修至今无人上门维修，影响市民入住。本人认为,开发商应当履行合同应尽的义务，回应业主合法要求。本人要求,开发商根据合同维修，专人联系业主",2024-01-05,上海市青浦区住房保障和房屋管理局,邢先生：您好！您来信反映的事项收悉。经核实，您反映的项目属于商品房小区，于2023年9月18日获得《上海市新建住宅交付许可证》。经查，开发商已安排进场维修，目前已基本完成。感谢您对我局工作的理解和支持。
关于进一步梳理和宣传本市新中国成立后红色资源的建议,中共上海市委宣传部,2024-01-05,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=509DBF2C32344DE48632F70912275F62,关于进一步梳理和宣传本市新中国成立后红色资源的建议,2023-10-16,我是一位出生在上海的10后，目前就读于黄浦区曹光彪小学四年级。参观纪念馆、博物馆等各类场馆是我节假日的标配。妈妈告诉我，作为一个新上海人，要了解我所热爱的城市，一定要去它的纪念馆和博物馆。在我十岁的记忆里，上海许多大大小小的场馆，包括但不限于市、区发的实践护照上的，我都去过，特别是红色场馆。今年暑期起，我正按照《黄浦.红色起点》这本书收录的黄浦区143处红色旧址、遗址和纪念设施进行我的city walk，有不少是曾经去过的，目前已经行走完成80%。但是我发现，虽然这些地点按照会址机关、事件发生地、群众运动场所、文宣机构、交通联络点、居住地、纪念设施等进行了分类，但讲述的好像绝大多数都是解放前发生的故事，除了纪念设施中列出的地点（五卅运动纪念碑、五卅惨案纪念碑，陈毅铜像、上海市人民英雄纪念塔、上海市历史博物馆（上海革命历史博物馆））是在新中国成立后建设的，鲜少有上海解放后、特别是新中国成立后的红色场馆可供参观学习。新中国成立后的上海历史能不能在上海市历史博物馆（上海革命历史博物馆）找到？带着这样的疑问，前不久我实地去了历博馆。但我发现，展陈到了新中国成立也就基本结束了。于是我产生了疑问，是因为时间距离还不够长，所以新中国成立后的历史不能称之为“历史”吗？我很快推翻了这个想法，因为建党百年时，我们在学校学习四史，“党史、新中国史、改革开放史和社会主义发展史”都属于“史”。那是新中国成立后的上海不再有红色资源了吗？我立刻又推翻了自己的想法，我曾经打卡过的远望1号、浦东开发纪念馆应该都是红色资源吧！还有最近开放的陈毅市长办公地旧址，虽然我还没有去参观学习过。那为什么在平时参观红色场馆时，讲述的绝大多数都是新中国成立前发生的故事呢？我请教了身边的老师，但并没有得到我想要的答案。于是我又回忆起建党百年时曾经参观过的“春申潮起潮涌.黄浦首发首创”展览，也曾看到过很多新中国成立后的第一，如上海第一个居民委员会——宝兴里、中国第一台1.2万吨自由锻造水压机、上海第一条越江隧道——打浦桥隧道、南京东路上第一辆学雷锋为民服务小推车、上海市区第一座跨越黄浦区的大桥——南浦大桥……我的疑问在再一次翻回《黄浦.红色起点》这本书时好像有了答案，原来这里收录的是上海市第一批红色资源名录。通过信息检索，我查询到：7月27日，上海市红色资源联合目录数据库（1.0）发布上线，内容上完整覆盖市政府2022年发布的《上海市红色资源名录（第一批）》，包括了612处遍布全市16个区的重点旧址、遗址、纪念设施或者场所等红色资源，但浏览下来，感觉基本也都是解放前的。而当我搜索第二批红色资源名录时，并没有找到。新中国成立后的红色资源作为上海红色文化的重要组成部分，应该得到宣传。特别是面向青少年群体，只有我们从小了解解放后的上海曾经有过什么样的辉煌荣光，又在经历过怎样的艰难后才成为如今国际化大都市的模样，才能更热爱我们所处的城市，更好地去传承和弘扬。由此，我想建议：梳理和宣传本市新中国成立后的红色资源，纳入并推出第二批红色资源名录。具体如下：一是梳理清单，让更多新中国成立后的红色资源得到保护。今天的历史，曾是昨天的现实，现实的今天，也终将成为明天的历史。建议有重点、分步骤地对新中国成立后的红色资源进行梳理，纳入第二批红色资源名录。明年我们即将迎来新中国成立75周年和上海解放75周年，大上海75年来的创业故事应成为最生动的本土教育素材，推出关于新中国成立后的红色资源导览图也恰逢其时，最好还能设计发布适合少先队员组队或家庭亲子的citywalk线路等，小手牵大手，让更多新上海人了解上海的“创业故事”。2.讲好故事，让更多新中国成立后的红色资源走进校园。担任区红理会理事让我了解到：黄浦区少工委和区里很多学校都开设了红色参观寻访、红色文物进校园等研学互动类课程，很受同学们欢迎。我们学校在本学期开展的一次引进来和走出去活动也得到了同学们的比心点赞：开学第一课，大队邀请了“雪龙号”船长张旭德叔叔为我们讲述“雪龙号”极地科考破冰船的故事，9月下旬又组织我们带着问题前往“雪龙号”实地进行社会实践，在现场，我们对于船员和科学家们怀揣着探索自然和科学的初心，勇敢战胜晕船、风浪、冰山等带来的危险，为祖国极地事业立下汗马功劳的故事有了更深刻的感受和理解。我想，关于新中国成立红色资源的校园宣教活动，也可以采取类似形式，由解放后红色资源地主动开发一批课程，形成既有课堂讲授又有实地参观的社会实践或研学清单，供学校请进来和走出去相结合，让同学们汲取更多奋进力量。,2024-01-05,中共上海市委宣传部,你好。收到你提出的《关于进一步梳理和宣传本市新中国成立后红色资源的建议》。你在研究整理本市红色资源有关资料的基础上，通过自己的独立分析和思考，提出了梳理清单和讲好故事的建议，内容中肯，有较强的实践意义。经认真研究，办理意见为建议采纳。同时，受市委常委、宣传部部长委托，对你关注上海红色资源保护利用工作的热情和努力表示感谢，向你和你的家长致以衷心的问候。2022年，上海市人民政府公布了《上海市红色资源名录（第一批）》，相关资源主要涉及新民主主义革命时期。目前，上海正在开展第二批红色资源调查试点，进一步拓展社会主义革命和建设时期、改革开放和社会主义现代化建设新时期、中国特色社会主义新时代所形成的具有历史价值、教育意义、纪念意义的红色资源。我们也正在把上海丰富的红色资源转化为思政课教学资源，持续推动“大思政课”建设走深走实。今后，你和你的同学们，将在课内课外，看到、听到、读到、学到、参与到更多的红色课程和红色主题宣传教育活动。中共上海市委宣传部2023年12月12日
感谢信,上海市浦东新区书院镇人民政府,2024-01-04,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=BBE24FF7A4C24461A020947C56B0DFC5,感谢信,2023-12-14,本人反映，失踪人员已经寻找到，感谢工作人员的帮助。,2024-01-04,上海市浦东新区书院镇人民政府,黄同志：您反映的信访事项本机关已受理。经研究，现答复如下：信访已收悉，失踪人员已经寻找到。感谢您对我们工作的理解支持。上海市浦东新区书院镇人民政府2023年12月19日
关于平台卫生问题,上海市浦东新区三林镇人民政府,2024-01-04,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=F24FC4FB187E432D8741FA9754AAF8F2,关于平台卫生问题,2023-10-11,"小区楼幢楼梯平台未能打扫和清理,影响小区环境，请有关部门能及时处理、加强管理。",2024-01-04,上海市浦东新区三林镇人民政府,"史同志：您反映小区楼梯平台上淤泥积水未及时清扫,影响居民正常生活的信访事项已受理。经研究，现答复如下：经居委现场查看，楼梯平台确实存在淤泥积水、乱堆乱放等情况。居委会同物业进行全面整治，并做好小区内相关宣传。感谢您对上海市浦东新区三林镇人民政府工作的关心、理解和支持。上海市浦东新区三林镇人民政府2023年12月6日"
关于充电桩问题,上海市浦东新区高东镇人民政府,2024-01-04,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=8EF2264EA570444ABB073A410669BC26,关于充电桩问题,2023-12-18,关于充电桩事宜已经得到完美解决，感谢高东镇司法所的大力协调，为民办事,2024-01-04,上海市浦东新区高东镇人民政府,浦东新区高东镇人民政府信访事项简复告知书黄同志:你来信关于充电桩事宜已经得到完美解决的事项，我镇已收悉。现答复如下：已收到你感谢高东镇司法所的大力协调，为民办事，也将该事宜转至高东镇司法所。感谢您对我们工作的关心和支持，欢迎今后继续就您所关注的问题建言献策。祝身体健康，生活幸福！上海市浦东新区高东镇人民政府2023年1月2日
关于就业指导问题,上海市浦东新区书院镇人民政府,2024-01-04,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=647D9DF53CD84736AF097D41FD6EE51A,关于就业指导问题,2023-12-14,尊敬的区委、区政府的领导们：     你们好！     我是今年毕业的一名毕业生，毕业后一直未找到合适的工作，村里、镇里的工作人员多次打电话联系我，帮助我对接企业，面试，在没工作之前还帮我联系见习单位，让我可以更好的融入社会，了解学校和企业的差别，现在我已经基本上慢慢熟悉了工作，感谢政府真心为民，帮助我快速接触社会，帮助我缓解了就业的焦虑，你们是人民的政府，为民服务的政府，再次感谢！,2024-01-04,上海市浦东新区书院镇人民政府,黄同志：您反映的信访事项本机关已受理。经研究，现答复如下：您反映感谢政府真心为民，帮助您快速接触社会，缓解了就业的焦虑，感谢人民政府。感谢您对我们工作的理解支持。上海市浦东新区书院镇人民政府2023年12月21日
关于占道问题,上海市浦东新区惠南镇人民政府,2024-01-04,https://xfb.sh.gov.cn/xinfang/yjzj/feedback/feedbackshow?id=4F0D941C0B6848F991CA20091DBD6474,关于占道问题,2023-11-26,"本人反映,小区西边道路凭空多出来一个花坛，里面种了大蒜蔬菜！本人要求,请各部门认真核实本人所反映的情况，还老百姓一个便利的生活环境！恢复原状！",2024-01-04,上海市浦东新区惠南镇人民政府,赵同志：您反映小区道路上建菜园子，影响道路通行的相关事宜的来信收悉。现答复如下：经了解，您反映的事项已依照相关程序于12月13日安排工作人员进行了拆除。特此告知。感谢您的来信。上海市浦东新区惠南镇人民政府2023年12月22日
